date,ovx_level,gate_hmm_no_scaleup,gate_hmm_with_scaleup,prob_calm,prob_normal,prob_stress,state,reason
2011-11-18,42.94,0.9275221174576765,0.9275221174576765,0.9769359768559387,0.019787703699013434,0.0032763194420348672,2,HMM: calm regime (OVX=42.9)
2011-11-21,44.82,0.9288044781679977,0.9288044781679975,0.9819816420474103,0.0038782152323070355,0.014140142717853355,2,HMM: calm regime (OVX=44.8)
2011-11-22,42.94,0.9288997085880532,0.9288997085880532,0.9710620146727611,0.02637719319663555,0.0025607921319270688,2,HMM: calm regime (OVX=42.9)
2011-11-23,45.19,0.9273098890295735,0.9273098890295735,0.9459005223189701,0.027137464847585016,0.026962012834355984,2,HMM: calm regime (OVX=45.2)
2011-11-25,69.12,0.9104037112585152,0.910403711258515,1.0143143292388643e-38,0.9766711502538978,0.023328849746672063,1,HMM: normal regime (OVX=69.1)
2011-11-28,44.52,0.9090632065954696,0.9090632065954694,3.9592577787185676e-12,0.04551164262924677,0.9544883573690308,0,HMM: stress regime (OVX=44.5)
2011-11-29,42.7,0.9108605848369663,0.9108605848369663,1.8046081176768758e-13,0.9399201344351146,0.06007986556572022,1,HMM: normal regime (OVX=42.7)
2011-11-30,41.0,0.9125898488543317,0.9125898488543316,1.101100789616488e-12,0.07677658248853172,0.9232234175097409,0,HMM: stress regime (OVX=41.0)
2011-12-01,40.89,0.9163119087514113,0.9163119087514113,1.179805960299294e-14,0.910657958443428,0.0893420415575825,1,HMM: normal regime (OVX=40.9)
2011-12-02,39.8,0.9360669173180239,0.9360669173180239,3.423321242709557e-47,0.10219388752695477,0.8978061124759072,0,HMM: stress regime (OVX=39.8)
2011-12-05,39.34,0.9406962088019224,0.9406962088019222,4.851612389904942e-16,0.8805210173000476,0.11947898270192966,1,HMM: normal regime (OVX=39.3)
2011-12-06,38.23,0.9448637516077495,0.9448637516077495,7.041736782629099e-16,0.13601791987830644,0.8639820801197488,0,HMM: stress regime (OVX=38.2)
2011-12-07,38.34,0.9474013689779236,0.9474013689779236,3.906087060158647e-17,0.8485071176409551,0.15149288235814007,1,HMM: normal regime (OVX=38.3)
2011-12-08,40.27,0.9479766931642338,0.9479766931642336,6.595705744037641e-16,0.16759216579503342,0.832407834202502,0,HMM: stress regime (OVX=40.3)
2011-12-09,38.87,0.9488725918747847,0.9488725918747845,6.416434907785511e-17,0.8207863150184815,0.17921368498333534,1,HMM: normal regime (OVX=38.9)
2011-12-12,40.45,0.9478212546475671,0.947821254647567,3.115569533971219e-16,0.1932105489706819,0.8067894510292275,0,HMM: stress regime (OVX=40.5)
2011-12-13,39.39,0.9466855836305254,0.9466855836305254,4.808961264968078e-17,0.7988873972202393,0.2011126027804562,1,HMM: normal regime (OVX=39.4)
2011-12-14,43.82,0.9416649317762034,0.9416649317762031,1.5197785340898032e-17,0.21356650513617176,0.7864334948623332,0,HMM: stress regime (OVX=43.8)
2011-12-15,45.04,0.9374901195809408,0.9374901195809405,9.47520356609226e-18,0.7851067463866109,0.21489325361543582,1,HMM: normal regime (OVX=45.0)
2011-12-16,41.73,0.9348126474507754,0.9348126474507753,9.193394046533563e-17,0.2250844896122209,0.7749155103887426,0,HMM: stress regime (OVX=41.7)
2011-12-19,41.27,0.9340579736018357,0.9340579736018355,6.177005549182284e-17,0.7725509490526381,0.22744905094619186,1,HMM: normal regime (OVX=41.3)
2011-12-20,38.96,0.9344742172769791,0.9344742172769791,1.0232965772472397e-16,0.2339404498509389,0.7660595501497212,0,HMM: stress regime (OVX=39.0)
2011-12-21,36.37,0.9415144669214728,0.9415144669214728,6.093253715316361e-20,0.7635070435671907,0.23649295643401644,1,HMM: normal regime (OVX=36.4)
2011-12-22,35.81,0.9501683528470111,0.9501683528470111,1.1137654261261927e-18,0.2350936683019012,0.7649063317003455,0,HMM: stress regime (OVX=35.8)
2011-12-23,35.74,0.9560612967249398,0.9560612967249398,0.08276794483426105,0.7657978582691066,0.15143419689742846,1,HMM: normal regime (OVX=35.7)
2011-12-27,36.95,0.9602570146314331,0.9602570146314331,0.8039869937382672,0.16232788768006315,0.033685118581521296,2,HMM: calm regime (OVX=37.0)
2011-12-28,38.73,0.9604819261002996,0.9604819261002995,0.9646040750973689,0.033313448137753034,0.00208247676483012,2,HMM: calm regime (OVX=38.7)
2011-12-29,38.66,0.958146038904648,0.958146038904648,0.9968573946433501,0.002322248402510747,0.0008203569555913354,2,HMM: calm regime (OVX=38.7)
2011-12-30,38.74,0.9551334070800765,0.9551334070800763,0.9988060286363781,0.0009957284489274245,0.00019824291802529465,2,HMM: calm regime (OVX=38.7)
2012-01-03,40.07,0.9507666337575202,0.9507666337575202,0.9992345587112087,0.0007070949079659394,5.834638445643682e-05,2,HMM: calm regime (OVX=40.1)
2012-01-04,39.04,0.9486671941372744,0.9486671941372744,0.9998163177356936,0.00017682891775716686,6.853343071913228e-06,2,HMM: calm regime (OVX=39.0)
2012-01-05,38.7,0.948696648552532,0.9486966485525319,0.9999164275576756,8.210295621842105e-05,1.4694846263961963e-06,2,HMM: calm regime (OVX=38.7)
2012-01-06,37.12,0.9502485150881839,0.9502485150881839,0.9998968933694807,0.00010165242731360145,1.4542020736722593e-06,2,HMM: calm regime (OVX=37.1)
2012-01-09,36.52,0.9525046366195993,0.9525046366195993,0.9998122562793071,0.00017652146484500712,1.1222255277307536e-05,2,HMM: calm regime (OVX=36.5)
2012-01-10,35.44,0.9571972581272764,0.9571972581272762,0.9990734472822344,0.0008790574221008531,4.7495298890678035e-05,2,HMM: calm regime (OVX=35.4)
2012-01-11,35.52,0.9608170379413302,0.9608170379413302,0.9994215691781206,0.0004914400796930542,8.699073940213741e-05,2,HMM: calm regime (OVX=35.5)
2012-01-12,36.59,0.9629602644431234,0.9629602644431234,0.9996576693963326,0.0003296514143044049,1.2679192882044299e-05,2,HMM: calm regime (OVX=36.6)
2012-01-13,35.62,0.9645479511732674,0.9645479511732672,0.9998865256124477,0.00011149001770007306,1.984369089343013e-06,2,HMM: calm regime (OVX=35.6)
2012-01-17,33.97,0.9673518195555438,0.9673518195555438,0.9999427360187911,5.683895409264047e-05,4.250286506143079e-07,2,HMM: calm regime (OVX=34.0)
2012-01-18,32.59,0.9706226661014217,0.9706226661014217,0.9999360126557852,6.382491558676513e-05,1.6242800778606955e-07,2,HMM: calm regime (OVX=32.6)
2012-01-19,33.51,0.9728885253193402,0.97288852531934,0.9999604686482975,3.931169170230719e-05,2.1965693039478192e-07,2,HMM: calm regime (OVX=33.5)
2012-01-20,33.35,0.9764860599126994,0.9764860599126994,0.9999207046866178,7.906311999435103e-05,2.3219434181887743e-07,2,HMM: calm regime (OVX=33.4)
2012-01-23,33.16,0.979271830353607,0.9792718303536068,0.9999346216554287,6.508785318282244e-05,2.9049347311245665e-07,2,HMM: calm regime (OVX=33.2)
2012-01-24,33.23,0.9801330858413586,0.9801330858413586,0.9999490933557654,5.059968136378113e-05,3.0696284295991854e-07,2,HMM: calm regime (OVX=33.2)
2012-01-25,31.93,0.9809396723231613,0.9809396723231613,0.9999164259279973,8.287537859575835e-05,6.986954795999365e-07,2,HMM: calm regime (OVX=31.9)
2012-01-26,31.97,0.9827890102493612,0.9827890102493612,0.9998480856525318,0.00014942085909175776,2.4934894864319505e-06,2,HMM: calm regime (OVX=32.0)
2012-01-27,31.57,0.9849488907791869,0.9849488907791869,0.9998026049215278,0.00019233626770137136,5.058810981471157e-06,2,HMM: calm regime (OVX=31.6)
2012-01-30,31.74,0.9866723715586554,0.9866723715586554,0.9998209281465964,0.00017498408524898503,4.087765253280342e-06,2,HMM: calm regime (OVX=31.7)
2012-01-31,32.31,0.9877757843047931,0.987775784304793,0.9998788287706917,0.00012000118153911862,1.170049038518645e-06,2,HMM: calm regime (OVX=32.3)
2012-02-01,32.18,0.9874679250463718,0.9874679250463716,0.9999474622431971,5.2323672463556485e-05,2.1408784211643684e-07,2,HMM: calm regime (OVX=32.2)
2012-02-02,31.81,0.9876661781541612,0.987666178154161,0.9999698669664104,3.0091639336500652e-05,4.1394398722072117e-08,2,HMM: calm regime (OVX=31.8)
2012-02-03,30.71,0.9887627492732791,0.988762749273279,0.999978535158605,2.145014082481927e-05,1.4703452752050712e-08,2,HMM: calm regime (OVX=30.7)
2012-02-06,31.2,0.9894426037752885,0.9894426037752885,0.9999825115302364,1.748048891392149e-05,7.983640773805108e-09,2,HMM: calm regime (OVX=31.2)
2012-02-07,32.41,0.989320852229231,0.989320852229231,0.9999846491714836,1.534521889503888e-05,5.60826577754619e-09,2,HMM: calm regime (OVX=32.4)
2012-02-08,32.32,0.9891497019869963,0.9891497019869963,0.9999856340523001,1.4361284089924018e-05,4.661739372156124e-09,2,HMM: calm regime (OVX=32.3)
2012-02-09,32.43,0.9883880385848945,0.9883880385848945,0.9999858276918729,1.4165854742148303e-05,6.452570870343974e-09,2,HMM: calm regime (OVX=32.4)
2012-02-10,32.83,0.9857479878348515,0.9857479878348515,0.9999781378198916,2.184932198525024e-05,1.2860751986801244e-08,2,HMM: calm regime (OVX=32.8)
2012-02-13,33.3,0.983179541283475,0.983179541283475,0.9999711482756881,2.883057026823323e-05,2.1153654590292557e-08,2,HMM: calm regime (OVX=33.3)
2012-02-14,33.64,0.9817178884246625,0.9817178884246625,0.999974636689933,2.533136406124026e-05,3.1942432311201574e-08,2,HMM: calm regime (OVX=33.6)
2012-02-15,34.85,0.978770064000571,0.9787700640005708,0.999964300045279,3.5673011260157976e-05,2.694353201175332e-08,2,HMM: calm regime (OVX=34.9)
2012-02-16,33.99,0.9769284795987943,0.9769284795987943,0.9999774743327665,2.25078485953961e-05,1.781745393558784e-08,2,HMM: calm regime (OVX=34.0)
2012-02-17,33.05,0.9766662747365797,0.9766662747365797,0.9999826113546341,1.7377520331598212e-05,1.1126018424458062e-08,2,HMM: calm regime (OVX=33.0)
2012-02-21,34.68,0.9750820357649502,0.97508203576495,0.9999780797735726,2.191087982095962e-05,9.347717681970128e-09,2,HMM: calm regime (OVX=34.7)
2012-02-22,33.67,0.9750471903208144,0.9750471903208142,0.9999828678058855,1.712094710031071e-05,1.125030572590865e-08,2,HMM: calm regime (OVX=33.7)
2012-02-23,33.21,0.9769273932885237,0.9769273932885237,0.9999770098462034,2.2980773136142228e-05,9.37756616517255e-09,2,HMM: calm regime (OVX=33.2)
2012-02-24,33.8,0.977146208030948,0.977146208030948,0.9999823956335412,1.7594289471911662e-05,1.0076722221889976e-08,2,HMM: calm regime (OVX=33.8)
2012-02-27,34.12,0.9759001390277205,0.9759001390277205,0.999981003790149,1.898652873634999e-05,9.678368106317695e-09,2,HMM: calm regime (OVX=34.1)
2012-02-28,33.52,0.9772265932480261,0.9772265932480261,0.9999792399948417,2.0750381483368552e-05,9.622369842450082e-09,2,HMM: calm regime (OVX=33.5)
2012-02-29,32.52,0.9785896844381359,0.9785896844381357,0.9999816986238672,1.8293006043440107e-05,8.371604228982925e-09,2,HMM: calm regime (OVX=32.5)
2012-03-01,33.2,0.9786014887339931,0.9786014887339931,0.9999832826521395,1.6709458311240923e-05,7.88933984884609e-09,2,HMM: calm regime (OVX=33.2)
2012-03-02,32.91,0.9796464859421224,0.9796464859421224,0.9999810943013464,1.8895653719679844e-05,1.004793099474502e-08,2,HMM: calm regime (OVX=32.9)
2012-03-05,33.34,0.9805501037553915,0.9805501037553915,0.9999761888390829,2.379424663984883e-05,1.691151328227876e-08,2,HMM: calm regime (OVX=33.3)
2012-03-06,34.34,0.9796068568975709,0.9796068568975708,0.9999705571941204,2.94208430399575e-05,2.196031891889959e-08,2,HMM: calm regime (OVX=34.3)
2012-03-07,32.93,0.9791143412738871,0.9791143412738869,0.9999755469477648,2.4430318179672993e-05,2.2733925168700617e-08,2,HMM: calm regime (OVX=32.9)
2012-03-08,32.12,0.9804149325192167,0.9804149325192165,0.9999740715662467,2.591054629581883e-05,1.7885835420368654e-08,2,HMM: calm regime (OVX=32.1)
2012-03-09,31.42,0.9822426656415754,0.9822426656415753,0.9999768099584354,2.316324277650662e-05,2.679639717048066e-08,2,HMM: calm regime (OVX=31.4)
2012-03-12,30.0,0.9864208254169755,0.9864208254174066,0.9999614083233446,3.847452154990338e-05,1.1715726162237467e-07,2,HMM: calm regime (OVX=30.0)
2012-03-13,29.45,0.9917529951026994,0.9924945051703151,0.9998803824880501,0.0001193989750961787,2.1853592838946913e-07,2,HMM: calm regime (OVX=29.4)
2012-03-14,29.31,0.9954459434245753,0.9971203676488531,0.9999541673849927,4.5671028813826925e-05,1.6158434204686156e-07,2,HMM: calm regime (OVX=29.3)
2012-03-15,29.44,0.9981586388696885,1.0005882086393845,0.9999715619093056,2.838644608775957e-05,5.1643220016303616e-08,2,HMM: calm regime (OVX=29.4)
2012-03-16,28.68,1.0,1.0042375878096519,0.9999644858084141,3.540980529900605e-05,1.0438861470526856e-07,2,HMM: calm regime (OVX=28.7)
2012-03-19,26.85,1.0,1.0087244395376285,0.999910071861614,8.97111033045191e-05,2.170348379789091e-07,2,HMM: calm regime (OVX=26.9)
2012-03-20,27.87,1.0,1.0109505932402991,0.9999401491453432,5.910393012189288e-05,7.469222312925378e-07,2,HMM: calm regime (OVX=27.9)
2012-03-21,26.93,1.0,1.0143828938156898,0.9998661015282254,0.00013262845274534995,1.2700216474936864e-06,2,HMM: calm regime (OVX=26.9)
2012-03-22,27.51,1.0,1.0171238661400688,0.9998471985428872,0.0001504811130765453,2.3203446577067543e-06,2,HMM: calm regime (OVX=27.5)
2012-03-23,28.17,1.0,1.0178493524621977,0.9998862566581297,0.00011174623778699936,1.997101846283342e-06,2,HMM: calm regime (OVX=28.2)
2012-03-26,27.89,1.0,1.016301046410041,0.9998848245570855,0.00011400612233858356,1.1693187371015593e-06,2,HMM: calm regime (OVX=27.9)
2012-03-27,27.53,1.0,1.0167999247345718,0.9999133952184094,8.562531605202515e-05,9.794688386985817e-07,2,HMM: calm regime (OVX=27.5)
2012-03-28,28.03,1.0,1.015170128108257,0.9999060552620326,9.334557386461156e-05,5.991645268524319e-07,2,HMM: calm regime (OVX=28.0)
2012-03-29,28.94,1.0,1.0131181052216232,0.999932252179283,6.745784499951134e-05,2.899755873711949e-07,2,HMM: calm regime (OVX=28.9)
2012-03-30,29.0,1.0,1.0119452705952654,0.9999593029775101,4.0614275841987036e-05,8.274642146179704e-08,2,HMM: calm regime (OVX=29.0)
2012-04-02,28.46,1.0,1.0111257838346597,0.9999745881387005,2.539360347478299e-05,1.825510757949946e-08,2,HMM: calm regime (OVX=28.5)
2012-04-03,27.95,1.0,1.010510583254234,0.9999864960084353,1.3498586304749112e-05,5.405455274584872e-09,2,HMM: calm regime (OVX=27.9)
2012-04-04,28.73,1.0,1.0095128912804472,0.9999887090508186,1.1288206625865568e-05,2.7433868949175685e-09,2,HMM: calm regime (OVX=28.7)
2012-04-05,28.03,1.0,1.01080421440316,0.9999884824655306,1.1514801557194498e-05,2.7340194380495797e-09,2,HMM: calm regime (OVX=28.0)
2012-04-09,29.84,1.0,1.009657563348916,0.9999862648398584,1.372792326813614e-05,7.237145477198942e-09,2,HMM: calm regime (OVX=29.8)
2012-04-10,31.62,0.9979073271687918,1.0054458316020622,0.9999686183486258,3.136684779176705e-05,1.4804788251167058e-08,2,HMM: calm regime (OVX=31.6)
2012-04-11,30.69,0.9969998128955695,1.0016869758148794,0.999976899996327,2.3088617332842655e-05,1.1388617002586209e-08,2,HMM: calm regime (OVX=30.7)
2012-04-12,29.41,0.9969998128955695,1.0007453350342348,0.9999885889188461,1.1406146515391835e-05,4.9324722738700625e-09,2,HMM: calm regime (OVX=29.4)
2012-04-13,29.61,0.9969998128955695,0.998534012001586,0.9999862397672531,1.3757296894809182e-05,2.9330949097576725e-09,2,HMM: calm regime (OVX=29.6)
2012-04-16,29.78,0.9969998128955695,0.9986146243026358,0.9999886973584868,1.1297127581543956e-05,5.51713437767461e-09,2,HMM: calm regime (OVX=29.8)
2012-04-17,28.74,0.9990924857267778,1.002430982499899,0.9999748614531401,2.513105158990626e-05,7.497374582408766e-09,2,HMM: calm regime (OVX=28.7)
2012-04-18,28.36,1.0,1.0055998931951522,0.9999815388103959,1.8453882639649463e-05,7.303367902964971e-09,2,HMM: calm regime (OVX=28.4)
2012-04-19,28.31,1.0,1.0071365990588927,0.9999876772012447,1.2317164391927995e-05,5.6339031986927394e-09,2,HMM: calm regime (OVX=28.3)
2012-04-20,27.1,1.0,1.0107206737592382,0.9999810816559712,1.8911255475537676e-05,7.087867529378576e-09,2,HMM: calm regime (OVX=27.1)
2012-04-23,26.91,1.0,1.0148216260680638,0.9999777919066613,2.2198061187245906e-05,1.0031925405932517e-08,2,HMM: calm regime (OVX=26.9)
2012-04-24,26.11,1.0,1.0187309694500342,0.9999809728169863,1.9016505134064665e-05,1.0680098845278717e-08,2,HMM: calm regime (OVX=26.1)
2012-04-25,25.68,1.0,1.0227866815850821,0.9999793947730868,2.058290818179226e-05,2.2316698993746568e-08,2,HMM: calm regime (OVX=25.7)
2012-04-26,24.62,1.0,1.028517743487003,0.9999528883892922,4.706526870502221e-05,4.634277832473513e-08,2,HMM: calm regime (OVX=24.6)
2012-04-27,24.34,1.0,1.0329499399115734,0.9999601119295374,3.981898156359239e-05,6.908933977864539e-08,2,HMM: calm regime (OVX=24.3)
2012-04-30,25.15,1.0,1.0357337937010351,0.9999674072096357,3.2539697357761504e-05,5.309427906415714e-08,2,HMM: calm regime (OVX=25.1)
2012-05-01,25.12,1.0,1.0373296639447531,0.999965069057736,3.486764243164258e-05,6.329748829357366e-08,2,HMM: calm regime (OVX=25.1)
2012-05-02,25.03,1.0,1.0383902664772766,0.9999533825928274,4.642271789026561e-05,1.946902860168912e-07,2,HMM: calm regime (OVX=25.0)
2012-05-03,27.46,1.0,1.0338965836942726,0.9998863243532169,0.00010968735591166111,3.9882910881200765e-06,2,HMM: calm regime (OVX=27.5)
2012-05-04,29.79,1.0,1.025637399566852,0.9991011047641473,0.0008822492485469302,1.6645986889771768e-05,2,HMM: calm regime (OVX=29.8)
2012-05-07,29.07,1.0,1.0197215641592994,0.9997650218568865,0.00021337130755723886,2.1606838212182646e-05,2,HMM: calm regime (OVX=29.1)
2012-05-08,29.06,1.0,1.0137701165237756,0.9998502746943569,0.0001460733551905852,3.6519493788586135e-06,2,HMM: calm regime (OVX=29.1)
2012-05-09,29.27,1.0,1.0073802080544998,0.9998674474228805,0.00013206620974594548,4.863644608432031e-07,2,HMM: calm regime (OVX=29.3)
2012-05-10,28.61,1.0,1.0057167118669996,0.9999772458001119,2.268879250241396e-05,6.54054798012375e-08,2,HMM: calm regime (OVX=28.6)
2012-05-11,28.79,1.0,1.0070890991617703,0.9999810268836,1.895574531786048e-05,1.73740515439507e-08,2,HMM: calm regime (OVX=28.8)
2012-05-14,30.96,0.9987440136615122,1.0045695111500152,0.9999683624976383,3.1556997941832246e-05,8.050700662788815e-08,2,HMM: calm regime (OVX=31.0)
2012-05-15,32.13,0.9960190361203015,1.0005670822525847,0.9998942016045622,0.00010499803802303676,8.00354678730867e-07,2,HMM: calm regime (OVX=32.1)
2012-05-16,31.48,0.9941020803707813,0.9976623238827379,0.9997653008534303,0.0002245747035428128,1.0124443342156044e-05,2,HMM: calm regime (OVX=31.5)
2012-05-17,32.62,0.9907808375337162,0.9924344068992095,0.9988275144068527,0.0010360457217594016,0.00013643987117873007,2,HMM: calm regime (OVX=32.6)
2012-05-18,33.18,0.9867911722387849,0.9867911722387849,0.9972162106918329,0.0023901321666112184,0.000393657141073521,2,HMM: calm regime (OVX=33.2)
2012-05-21,30.01,0.9880338279106148,0.9880338279106147,0.9990519276104812,0.0007109958239903748,0.00023707656882974025,2,HMM: calm regime (OVX=30.0)
2012-05-22,29.75,0.9907588054518254,0.9910938157056893,0.9993531687068445,0.0005977806465357208,4.905064811154474e-05,2,HMM: calm regime (OVX=29.8)
2012-05-23,30.9,0.99149689712639,0.9918319073802537,0.9997340271233837,0.00024566410796030935,2.03087704979342e-05,2,HMM: calm regime (OVX=30.9)
2012-05-24,30.12,0.9946585228404562,0.9949935330943201,0.9998057098521118,0.00018885360983925508,5.436537091974023e-06,2,HMM: calm regime (OVX=30.1)
2012-05-25,30.19,0.9983958130198406,0.9987308232737047,0.9998644789608999,0.00013106777249012627,4.453264798704916e-06,2,HMM: calm regime (OVX=30.2)
2012-05-29,30.72,0.9974627289635084,0.9977977392173724,0.9997464522710517,0.0002264579857526764,2.7089744506735044e-05,2,HMM: calm regime (OVX=30.7)
2012-05-30,33.32,0.9933080715708437,0.9933080715708436,0.9921875205899143,0.0075978627290082534,0.0002146166826558237,2,HMM: calm regime (OVX=33.3)
2012-05-31,34.79,0.988648544002543,0.988648544002543,0.9246405037191349,0.06760861054538518,0.007750885738608221,2,HMM: calm regime (OVX=34.8)
2012-06-01,41.63,0.976123337009219,0.9761233370092188,3.998294141761394e-06,0.9317249175325759,0.0682710841743106,1,HMM: normal regime (OVX=41.6)
2012-06-04,38.58,0.9665631386603464,0.9665631386603462,3.3594418107647056e-07,0.09096248563767165,0.9090371784166629,0,HMM: stress regime (OVX=38.6)
2012-06-05,36.67,0.959638173937039,0.959638173937039,6.376914579771396e-07,0.8986294898830983,0.10136987242461651,1,HMM: normal regime (OVX=36.7)
2012-06-06,35.58,0.9570844655293989,0.9570844655293989,0.00012860649842983356,0.12059163420473965,0.8792797592988738,0,HMM: stress regime (OVX=35.6)
2012-06-07,36.9,0.9548113683978576,0.9548113683978574,2.6821763415002386e-05,0.8697353078522144,0.1302378703843852,1,HMM: normal regime (OVX=36.9)
2012-06-08,37.57,0.9586953646857689,0.9586953646857689,4.868246432432654e-05,0.1475152163089064,0.8524361012249013,0,HMM: stress regime (OVX=37.6)
2012-06-11,42.31,0.9552171052308862,0.9552171052308861,1.127689743865904e-06,0.8434358618586508,0.15656301045273308,1,HMM: normal regime (OVX=42.3)
2012-06-12,39.45,0.9524295625406504,0.9524295625406503,4.290522672138515e-06,0.1742114618780011,0.8257842476021725,0,HMM: stress regime (OVX=39.5)
2012-06-13,39.07,0.9488458928971466,0.9488458928971465,2.9694868984976344e-07,0.8179275190243668,0.18207218402841094,1,HMM: normal regime (OVX=39.1)
2012-06-14,36.19,0.9495929728183599,0.9495929728183597,7.618995172876759e-06,0.19847758685352265,0.8015147941537399,0,HMM: stress regime (OVX=36.2)
2012-06-15,36.28,0.950933722375362,0.9509337223753619,2.188154716823491e-06,0.7934519068136138,0.20654590503007492,1,HMM: normal regime (OVX=36.3)
2012-06-18,35.04,0.9581083124713782,0.9581083124713782,1.3020751012495067e-07,0.2213126818557204,0.7786871879365597,0,HMM: stress regime (OVX=35.0)
2012-06-19,32.92,0.965086211146262,0.965086211146262,1.6173658952938122e-06,0.7709540975621687,0.2290442850705426,1,HMM: normal regime (OVX=32.9)
2012-06-20,34.66,0.969685286135889,0.969685286135889,0.0043796200614581735,0.24315498620812992,0.7524653937269554,0,HMM: stress regime (OVX=34.7)
2012-06-21,37.52,0.9682997992873272,0.9682997992873272,0.05627345803141793,0.7494163601028673,0.1943101818676029,1,HMM: normal regime (OVX=37.5)
2012-06-22,35.08,0.969599399330764,0.9695993993307639,0.6214208484734178,0.20827750559904587,0.17030164592570565,2,HMM: calm regime (OVX=35.1)
2012-06-25,36.84,0.9676666171001387,0.9676666171001385,0.8213088407790022,0.17105621905099816,0.007634940167771583,2,HMM: calm regime (OVX=36.8)
2012-06-26,34.42,0.9659248960639394,0.9659248960639392,0.9902092294474196,0.008131062752670079,0.0016597077965747793,2,HMM: calm regime (OVX=34.4)
2012-06-27,33.45,0.9673107353524724,0.9673107353524724,0.9981480073021032,0.001722921850944399,0.00012907084731430038,2,HMM: calm regime (OVX=33.5)
2012-06-28,34.58,0.9704574924542817,0.9704574924542817,0.9996801837718038,0.0003057471799998472,1.4069051300996793e-05,2,HMM: calm regime (OVX=34.6)
2012-06-29,35.0,0.9705460239011989,0.9705460239011987,0.9999419703193266,5.7358684160210454e-05,6.709956303020413e-07,2,HMM: calm regime (OVX=35.0)
2012-07-02,36.38,0.9710290047848851,0.9710290047848849,0.9999547878722386,4.5023440013731796e-05,1.886868690915196e-07,2,HMM: calm regime (OVX=36.4)
2012-07-03,36.38,0.968885705113373,0.968885705113373,0.9999338966902951,6.470671865690956e-05,1.3965946620089131e-06,2,HMM: calm regime (OVX=36.4)
2012-07-05,38.22,0.9637371913787834,0.9637371913787834,0.9995469931421574,0.0004495026351448617,3.5042200812417853e-06,2,HMM: calm regime (OVX=38.2)
2012-07-06,37.51,0.9606006304755738,0.9606006304755736,0.9998781446737063,0.00011750954468535951,4.345781195804659e-06,2,HMM: calm regime (OVX=37.5)
2012-07-09,37.28,0.9581682946557436,0.9581682946557436,0.9999162252593267,8.342575318276088e-05,3.4899003620567567e-07,2,HMM: calm regime (OVX=37.3)
2012-07-10,37.68,0.9568217460738142,0.9568217460738142,0.999967640185508,3.2289344021359674e-05,7.046765989432257e-08,2,HMM: calm regime (OVX=37.7)
2012-07-11,35.97,0.9572584468732913,0.9572584468732913,0.9999780055749861,2.1929471205639367e-05,6.495253982516349e-08,2,HMM: calm regime (OVX=36.0)
2012-07-12,34.46,0.9612461445509158,0.9612461445509156,0.9999225407106433,7.732736498361618e-05,1.319210646709001e-07,2,HMM: calm regime (OVX=34.5)
2012-07-13,33.86,0.9652024940682061,0.9652024940682061,0.9999335153753611,6.62063589262267e-05,2.782691910158678e-07,2,HMM: calm regime (OVX=33.9)
2012-07-16,34.01,0.9687509227455088,0.9687509227455088,0.99994773098116,5.213587890644291e-05,1.3314012576613256e-07,2,HMM: calm regime (OVX=34.0)
2012-07-17,35.36,0.9711950746039195,0.9711950746039195,0.9999643937999261,3.5560743163875076e-05,4.545779686723663e-08,2,HMM: calm regime (OVX=35.4)
2012-07-18,34.93,0.9723301356359719,0.9723301356359718,0.9999791011870137,2.0869482420832024e-05,2.9328274818107468e-08,2,HMM: calm regime (OVX=34.9)
2012-07-19,36.74,0.9698534257759972,0.969853425775997,0.999966889702324,3.308951544630381e-05,2.0782357060499684e-08,2,HMM: calm regime (OVX=36.7)
2012-07-20,35.33,0.9682011906612373,0.9682011906612372,0.9999782463020539,2.170589988380804e-05,4.7799683172714636e-08,2,HMM: calm regime (OVX=35.3)
2012-07-23,37.23,0.9647041702364907,0.9647041702364906,0.9999450701096385,5.4893562923866684e-05,3.632406016688752e-08,2,HMM: calm regime (OVX=37.2)
2012-07-24,36.27,0.96372314872255,0.96372314872255,0.9999779449821455,2.2028246980082914e-05,2.676855692901017e-08,2,HMM: calm regime (OVX=36.3)
2012-07-25,34.86,0.9638010001598223,0.9638010001598223,0.9999820763119859,1.7905389212670715e-05,1.829971892084535e-08,2,HMM: calm regime (OVX=34.9)
2012-07-26,34.1,0.966686728599824,0.966686728599824,0.999963862943274,3.611461215821174e-05,2.2445113862135098e-08,2,HMM: calm regime (OVX=34.1)
2012-07-27,32.99,0.9693579073548303,0.9693579073548302,0.9999730827460793,2.68214096316012e-05,9.584739402587753e-08,2,HMM: calm regime (OVX=33.0)
2012-07-30,33.09,0.9739276245325026,0.9739276245325025,0.9999110876690781,8.884093913918791e-05,7.139393224406234e-08,2,HMM: calm regime (OVX=33.1)
2012-07-31,34.53,0.9758302137208306,0.9758302137208303,0.9999747925733833,2.5159020254245635e-05,4.8405481153814784e-08,2,HMM: calm regime (OVX=34.5)
2012-08-01,33.98,0.9768252183558932,0.976825218355893,0.9999812183395345,1.877134764327194e-05,1.0313663524745772e-08,2,HMM: calm regime (OVX=34.0)
2012-08-02,33.6,0.9774019771995148,0.9774019771995146,0.999983602738043,1.639072604966193e-05,6.536520102874617e-09,2,HMM: calm regime (OVX=33.6)
