date,ovx_level,gate_hmm_no_scaleup,gate_hmm_with_scaleup,state,prob_calm,prob_normal,prob_stress
2009-07-14,48.0,0.7223196012174296,0.7223196012174296,2,2.0758964902329864e-07,2.7646542587984436e-08,0.999999764761042
2009-07-15,46.79,0.7331063944369831,0.7331063944369831,2,2.5989693444304913e-08,3.3645563385340098e-09,0.9999999706487874
2009-07-16,45.63,0.7443336407810033,0.7443336407810033,2,3.081428217633029e-08,4.596811679701668e-09,0.999999964587915
2009-07-17,44.79,0.7562568941765413,0.7562568941765413,2,2.7440197176064774e-08,5.8790396920368815e-09,0.9999999666833906
2009-07-20,44.65,0.7661406108570581,0.7661406108570581,2,9.292121635282867e-08,3.1736852590967424e-08,0.999999875341026
2009-07-21,44.24,0.7739387680589065,0.7739387680589065,2,2.334410584620414e-07,1.3200858228978243e-07,0.9999996345505436
2009-07-22,44.36,0.7790733576380086,0.7790733576380086,2,5.568685635949346e-07,1.9306994217000194e-07,0.999999250060054
2009-07-23,42.34,0.7864416843363833,0.7864416843363833,2,4.1517042769976075e-07,1.0016233095710054e-07,0.9999994846658828
2009-07-24,40.72,0.7959927474587069,0.7959927474587069,2,2.6981097501571346e-07,1.5727113140897827e-07,0.9999995729159311
2009-07-27,42.46,0.8009737107602504,0.8009737107602504,2,7.06549942406046e-07,9.095895268005655e-07,0.9999983838583247
2009-07-28,42.97,0.8038559732483919,0.8038559732483919,2,2.216348532751308e-06,7.185466938257496e-07,0.9999970651012839
2009-07-29,46.14,0.8000517143424485,0.8000517143424485,2,9.425977287689347e-07,2.1718394519275694e-07,0.9999988402203048
2009-07-30,45.57,0.7928099907359012,0.7928099907359012,2,6.247855551303111e-07,1.2532966805074962e-07,0.9999992498854311
2009-07-31,45.72,0.7812720634791397,0.7812720634791397,2,2.5515072671006623e-07,5.9429718378008477e-08,0.9999996854167461
2009-08-03,47.92,0.769550421557757,0.769550421557757,2,2.935128939491329e-07,4.978818143524759e-06,0.9999947276658366
2009-08-04,47.18,0.7604843029830592,0.7604843029830592,2,7.481803289036991e-05,0.0019211157780097614,0.9980040661914691
2009-08-05,46.7,0.7593363761390453,0.7593363761390453,2,0.005804950434625335,0.11380030547365783,0.8803947440919254
2009-08-06,46.02,0.7473503341738745,0.7473503341738745,0,0.1284079681160985,0.43014919176185223,0.44144284012327106
2009-08-07,45.38,0.7372804619381463,0.7372804619381463,1,0.4453141339719822,0.45261536795225005,0.10207049807936908
2009-08-10,45.7,0.7308543661158629,0.7308543661158629,0,0.4698239390335549,0.5165533059885755,0.013622754975966957
2009-08-11,46.23,0.721658082004778,0.721658082004778,1,0.5326151952370527,0.4663973472383465,0.0009874575212303683
2009-08-12,45.44,0.713460308819054,0.713460308819054,0,0.4842727392535482,0.5156441443903735,8.311635852420483e-05
2009-08-13,44.79,0.7165720424072035,0.7165720424072035,1,0.5318296747940598,0.46814340655653164,2.6918650819858575e-05
2009-08-14,45.88,0.7153184767147694,0.7153184767147694,0,0.48601206275745873,0.5139393781720861,4.855906976887076e-05
2009-08-17,46.92,0.7123397853091823,0.7123397853091823,1,0.5306344651672039,0.4692648073162932,0.00010072751864851003
2009-08-18,44.5,0.7167240634643914,0.7167240634643914,0,0.48720145204199,0.5127615013927265,3.704656871793825e-05
2009-08-19,45.14,0.7174863847838137,0.7174863847838137,1,0.5289265820625615,0.4710385143278074,3.490360886453504e-05
2009-08-20,45.72,0.7151197097579741,0.7151197097579741,0,0.4891818663029063,0.5107095361927241,0.00010859750648725183
2009-08-21,45.68,0.7156181720426791,0.7156181720426791,1,0.5272475517712433,0.4726035812985335,0.00014886693163140033
2009-08-24,45.39,0.7193766749454416,0.7193766749454416,0,0.49038624460076646,0.5095512115610217,6.254384116077955e-05
2009-08-25,45.51,0.7167806138003687,0.7167806138003687,1,0.5261458308276666,0.47380621455442395,4.7954619972571424e-05
2009-08-26,45.97,0.714693431114015,0.714693431114015,0,0.4919356273392573,0.5080369205045631,2.7452159148928445e-05
2009-08-27,43.98,0.7191946602914243,0.7191946602914243,1,0.5246154498228737,0.4753697960686969,1.475411055742989e-05
2009-08-28,43.21,0.7256916844998601,0.7256916844998601,0,0.492844441114189,0.5071380492108823,1.7509675980429545e-05
2009-08-31,47.09,0.7215291570072067,0.7215291570072067,1,0.5236116312820251,0.47635094112274096,3.742759709769478e-05
2009-09-01,46.53,0.7190105636215643,0.7190105636215643,0,0.4948794600081147,0.5050908443553704,2.9695639039796973e-05
2009-09-02,45.81,0.7194076139630932,0.7194076139630932,1,0.52141323788289,0.47856830443674325,1.8457677339781092e-05
2009-09-03,44.6,0.717767491321722,0.717767491321722,0,0.4967074865979423,0.5032774404954922,1.5072903652628526e-05
2009-09-04,44.24,0.7149788596866163,0.7149788596866163,1,0.519734743833502,0.48025159979994175,1.365636385818941e-05
2009-09-08,45.91,0.7178387041457708,0.7178387041457708,0,0.49851981730413486,0.5014558568099302,2.432588813338146e-05
2009-09-09,46.37,0.7182271797565762,0.7182271797565762,1,0.5176521798152521,0.4823252760925129,2.2544092807542714e-05
2009-09-10,44.83,0.720714684331762,0.720714684331762,0,0.5007546622145721,0.49922913135863717,1.6206429207021063e-05
2009-09-11,45.07,0.719498459255848,0.719498459255848,1,0.5152386719578094,0.4847447702121552,1.6557833382881694e-05
2009-09-14,45.38,0.716545170090247,0.716545170090247,0,0.5035265740666248,0.4964518207341536,2.1605198390155873e-05
2009-09-15,43.93,0.7216533698183822,0.7216533698183822,1,0.5125876033463878,0.48739446134143954,1.7935309459763414e-05
2009-09-16,42.4,0.7321321964337997,0.7321321964337997,0,0.5051185398122646,0.49484822931058864,3.323087580430646e-05
2009-09-17,42.36,0.738859186651178,0.738859186651178,1,0.5111152328304379,0.48887000395548574,1.4763214095933093e-05
2009-09-18,41.67,0.7482114316785798,0.7482114316785798,0,0.5065043166657596,0.49346167790045653,3.400543204989061e-05
2009-09-21,41.4,0.7591551984278262,0.7591551984278262,1,0.5093445490548463,0.4905971590556675,5.829189049531438e-05
2009-09-22,40.38,0.769434516960081,0.769434516960081,0,0.5080487052358191,0.49188518493604083,6.610982724757937e-05
2009-09-23,41.23,0.7728675380796067,0.7728675380796067,1,0.5073352548206961,0.4926397579501031,2.498722906049319e-05
2009-09-24,44.28,0.7675799427876792,0.7675799427876792,0,0.5103800028669205,0.48957449180495616,4.550533042166193e-05
2009-09-25,44.27,0.7603117447737139,0.7603117447737139,1,0.5063270364407619,0.49360312461941136,6.98389389896918e-05
2009-09-28,43.91,0.7532018898598272,0.7532018898598272,0,0.5117966990156855,0.48812830982505284,7.499116009811912e-05
2009-09-29,43.74,0.7434346002358885,0.7434346002358885,1,0.50486737893649,0.49502776125890063,0.0001048598064271506
2009-09-30,45.23,0.7323621126724973,0.7323621126724973,0,0.5131576422893601,0.48667832015006607,0.0001640375618848859
2009-10-01,45.59,0.7289852510787033,0.7289852510787033,1,0.504139189041885,0.4958178505646944,4.296039617258367e-05
2009-10-02,45.22,0.726517839587451,0.726517839587451,0,0.5131172035827622,0.4868491621738643,3.3634246845643843e-05
2009-10-05,45.14,0.7232945106043379,0.7232945106043379,1,0.5042237972539013,0.495738091618732,3.811112741935224e-05
2009-10-06,45.47,0.7187748072817843,0.7187748072817843,0,0.5131145228418352,0.48684716660190736,3.8310558578416686e-05
2009-10-07,45.25,0.7187238851792935,0.7187238851792935,1,0.5043037713177965,0.4956740887306876,2.2139954203154668e-05
2009-10-08,43.36,0.7245817923647515,0.7245817923647515,0,0.5126065284145345,0.48737448697570435,1.8984610492534455e-05
2009-10-09,43.6,0.728847469569795,0.728847469569795,1,0.5044227166831063,0.4955615108474338,1.5772468154921727e-05
2009-10-12,43.2,0.7340064677474427,0.7340064677474427,0,0.5125935192548962,0.4873902348296293,1.624591207762739e-05
2009-10-13,41.54,0.7447608138454658,0.7447608138454658,1,0.5043054982917867,0.49565913505406867,3.536665185609876e-05
2009-10-14,42.09,0.7533440719687985,0.7533440719687985,0,0.5125109681980037,0.48746116007847934,2.787172063116453e-05
2009-10-15,40.09,0.7629870659067404,0.7629870659067404,1,0.5046523842880074,0.49523963604008386,0.00010797967486573128
2009-10-16,36.91,0.78412657683259,0.78412657683259,0,0.5116861887380207,0.48611102054435595,0.002202790714782148
2009-10-19,38.41,0.7988540179110942,0.7988540179110942,1,0.5021496995725176,0.49679688431466335,0.0010534161121613474
2009-10-20,39.06,0.806635550219181,0.806635550219181,0,0.5131110013584231,0.4866749499205752,0.0002140487245702329
2009-10-21,39.96,0.8131063067200707,0.8131063067200707,1,0.502800373780206,0.49705986265377805,0.00013976356953792813
2009-10-22,40.47,0.8119138361523716,0.8119138361523716,0,0.5132855403534903,0.4865044790729119,0.00020998057416296052
2009-10-23,39.5,0.8029659641311463,0.8029659641311463,1,0.50246602793945,0.4970285541742722,0.0005054178859415366
2009-10-26,40.57,0.7959373960581916,0.7959373960581916,0,0.5134652612960743,0.48611523457669176,0.0004195041250984685
2009-10-27,39.82,0.7934600994134937,0.7934600994134937,1,0.5022882441429033,0.4974360603631481,0.00027569549081850266
2009-10-28,41.24,0.7894994102740943,0.7894994102740943,0,0.5132882826201527,0.48646577544584363,0.00024594193262269365
2009-10-29,39.41,0.7928773553774985,0.7928773553774985,1,0.5030252053404708,0.49676125245986114,0.00021354220201663993
2009-10-30,41.13,0.7877686163924568,0.7877686163924568,0,0.5117492078703948,0.48815857440904614,9.2217719040305e-05
2009-11-02,41.78,0.7841182149173703,0.7841182149173703,1,0.5063761505835102,0.4935772476731564,4.6601741884372325e-05
2009-11-03,41.58,0.7786953310708419,0.7786953310708419,0,0.5089545856391946,0.4910174804879261,2.7933872845796042e-05
2009-11-04,40.6,0.78064757978584,0.78064757978584,1,0.5096766990234602,0.4903090705415975,1.4230436032809444e-05
2009-11-05,38.98,0.7820649431900529,0.7820649431900529,0,0.5052441596867182,0.4947490489261884,6.791383531739778e-06
2009-11-06,38.7,0.7898223469240757,0.7898223469240757,1,0.513590963039168,0.4863955515913024,1.3485371761578538e-05
2009-11-09,39.06,0.7983127002339836,0.7983127002339836,0,0.5010108075760397,0.49897964831099956,9.544116403360148e-06
2009-11-10,38.12,0.8093996040311717,0.8093996040311717,1,0.5181140174351915,0.48187334077173866,1.2641794603902015e-05
2009-11-11,37.89,0.8183205234506155,0.8183205234506155,0,0.49659155375846215,0.5034008723105986,7.573930720937244e-06
2009-11-12,38.78,0.8189893940922788,0.8189893940922788,1,0.5223875210143544,0.4776088069136178,3.672073489284841e-06
2009-11-13,38.67,0.8190906363016065,0.8190906363016065,0,0.49312767764633303,0.5068677589051803,4.5634488398507455e-06
2009-11-16,37.56,0.8242439456777937,0.8242439456777937,1,0.526134768364179,0.47386181524160687,3.4163922016412967e-06
2009-11-17,37.01,0.8281940584740296,0.8281940584740296,0,0.48898574463665834,0.5110117444788881,2.5108839568242937e-06
2009-11-18,35.69,0.8363270874889375,0.8363270874889375,1,0.5301878691785645,0.4698055898003319,6.5410206275988685e-06
2009-11-19,36.99,0.8426023593774294,0.8426023593774294,0,0.4841926855838734,0.5158025954284265,4.718986380259136e-06
2009-11-20,36.8,0.8492053821811115,0.8492053821811115,1,0.5352773545910037,0.4647168465436021,5.79886857341173e-06
2009-11-23,35.67,0.8562512680263643,0.8562512680263643,0,0.4791087190330478,0.5208831906292869,8.090336972279042e-06
2009-11-24,37.06,0.8560687587560233,0.8560687587560233,1,0.5396879661975669,0.4603042593722111,7.774428867009526e-06
2009-11-25,36.57,0.8527099023624997,0.8527099023624997,0,0.4753590034956666,0.524431058987483,0.00020993751667955135
2009-11-27,43.36,0.8325199279544844,0.8325199279544844,1,0.5430680869180838,0.4439788881036822,0.012953024978023885
2009-11-30,41.17,0.8179374746665934,0.8179374746665934,0,0.46123738128667896,0.5350658345680228,0.003696784145427451
2009-12-01,40.23,0.8019595732181232,0.8019595732181232,1,0.5530185024557017,0.44604718435565455,0.0009343131879186312
2009-12-02,40.29,0.7910380903715989,0.7910380903715989,0,0.4632420405503285,0.5366532016249059,0.00010475782409855424
2009-12-03,40.56,0.7774668538571887,0.7774668538571887,1,0.554334094694841,0.4455282440445908,0.00013766125741536956
2009-12-04,41.18,0.7837424948578956,0.7837424948578956,0,0.4630206368935378,0.5365036469368687,0.00047571616666654677
2009-12-07,42.49,0.7798716693765562,0.7798716693765562,1,0.5526416235209662,0.44257313009366445,0.004785246382974527
2009-12-08,42.19,0.7739659240571,0.7739659240571,0,0.45997193056052493,0.5176100269375573,0.022418042504292416
2009-12-09,43.08,0.765727079268928,0.765727079268928,1,0.5332744875150628,0.39696420712956615,0.06976130535317863
2009-12-10,42.9,0.7588324227444677,0.7588324227444677,0,0.4120660812639907,0.5016363965495891,0.08629752218891004
2009-12-11,43.05,0.753414258109296,0.753414258109296,1,0.5168915590679525,0.39827795530747634,0.08483048562708732
2009-12-14,42.16,0.7543615022560094,0.7543615022560094,0,0.41334612224294837,0.5193433303938336,0.06731054736601137
2009-12-15,41.54,0.7562644214944092,0.7562644214944092,1,0.5348523640831395,0.4147682057581828,0.050379430157713456
2009-12-16,39.89,0.7657692296995882,0.7657692296995882,0,0.43022140110764295,0.5408401782167536,0.028938420674513902
2009-12-17,39.08,0.7774065512291651,0.7774065512291651,1,0.5571251368626319,0.4284833360990606,0.014391527039540119
2009-12-18,40.58,0.7846581625551893,0.7846581625551893,0,0.4444650769669887,0.5521125865500641,0.003422336483033357
2009-12-21,39.25,0.7936285338292098,0.7936285338292098,1,0.5689863437749322,0.43052329215355206,0.0004903640679967975
2009-12-22,37.81,0.8056789573085572,0.8056789573085572,0,0.4466497517303204,0.5532741374357982,7.611083474704147e-05
2009-12-23,36.0,0.8193011848257648,0.8193011848257648,1,0.5706610893890871,0.4292974183916639,4.149221771059126e-05
2009-12-24,35.18,0.8335043209552276,0.8335043209552276,0,0.44493162267217035,0.5547913105056927,0.0002770668242598657
2009-12-28,36.48,0.8474743325266083,0.8474743325266083,1,0.5720141165519793,0.4243259299588399,0.0036599534892349937
2009-12-29,35.78,0.8598725330452494,0.8598725330452494,0,0.4381825060568728,0.5529199412502922,0.008897552691563188
2009-12-30,34.95,0.8706668272033762,0.8706668272033762,1,0.5702493866971459,0.40204558659380724,0.027705026710047452
2009-12-31,36.26,0.8696745506566443,0.8696745506566443,0,0.41453787638023637,0.5061127877282429,0.07934933589404973
2010-01-04,35.44,0.868640410535314,0.868640410535314,1,0.5222060157802314,0.1627826633325112,0.3150113208843352
2010-01-05,34.27,0.881644971978714,0.881644971978714,2,0.16627735466332663,0.02829386557245028,0.8054287797613666
2010-01-06,34.4,0.8915428448107388,0.8915428448107388,2,0.02851223794023382,0.0028898771663856907,0.9685978848904564
2010-01-07,33.61,0.9008338004296889,0.9008338004296889,2,0.0028718154807184835,1.3516181753388694e-05,0.9971146683385645
2010-01-08,31.34,0.9235815456875356,0.9235815456875356,2,1.4656420488600712e-06,8.316445627554792e-09,0.9999985260448687
2010-01-11,30.0,0.9485436720509759,0.9485436720509759,2,1.181313379815761e-09,3.0734817554292477e-10,0.9999999985084287
2010-01-12,31.61,0.9580759202275354,0.9580759202275354,2,9.109658112871914e-08,2.9932919564801373e-07,0.9999996095721907
2010-01-13,32.75,0.963803948866852,0.963803948866852,2,2.8483617848810553e-06,5.280811676202895e-06,0.9999918708238783
2010-01-14,30.86,0.9740127159035079,0.9740127159035079,2,6.782179704330045e-06,4.608734937823638e-05,0.9999471304697405
2010-01-15,29.8,0.9794010323029516,0.9802389060162626,2,8.507212259633462e-05,0.0006756699876209521,0.9992392578868405
2010-01-19,28.52,0.9794010323029516,0.9866639230601733,2,0.0008870409806663171,0.01181443068133651,0.9872985283358019
2010-01-20,31.15,0.9811826896781236,0.9884455804353454,2,0.020908754861577783,0.1680107613871354,0.8110804837547103
2010-01-21,32.51,0.9793992499800378,0.9866621407372594,0,0.18138706052318912,0.7398073838396547,0.0788055556379924
2010-01-22,34.85,0.9603057198865537,0.9675686106437755,1,0.7532041463793551,0.22883527618570737,0.017960577433996996
2010-01-25,33.33,0.9441536516362022,0.9505786686801129,0,0.24399593711024417,0.7549229947300331,0.0010810681610659407
2010-01-26,33.78,0.9260396562883975,0.9260396562883975,1,0.7691995457688301,0.23031323323533226,0.0004872209967200803
2010-01-27,34.23,0.9106574853496516,0.9106574853496516,0,0.24560371723275984,0.7543716316012253,2.4651162388061614e-05
2010-01-28,33.28,0.9071779289245437,0.9071779289245437,1,0.7687601893911837,0.2312357163326935,4.094273391562153e-06
2010-01-29,34.05,0.910504643579199,0.910504643579199,0,0.2452062271350069,0.7547905543424813,3.2185192474438485e-06
2010-02-01,32.45,0.9144825080406573,0.9144825080406573,1,0.7699526866499863,0.23004428062304427,3.0327257653432728e-06
2010-02-02,32.44,0.9204686177270609,0.9204686177270609,0,0.24296771502239772,0.7570063180602122,2.59669166026873e-05
2010-02-03,34.65,0.9187213229300408,0.9187213229300408,1,0.7731830755069142,0.22388136219461213,0.0029355623003044467
2010-02-04,38.51,0.9057513979111391,0.9057513979111391,2,0.23595101380622277,0.0034685463247233024,0.760580439869169
2010-02-05,39.99,0.8921334780872721,0.8921334780872721,2,0.0023119024931731952,5.462686620856898e-06,0.9976826348223676
2010-02-08,39.53,0.8726338050011503,0.8726338050011503,2,1.2784003221972966e-07,9.365952993023648e-10,0.9999998712228345
2010-02-09,38.74,0.855225040874713,0.8552250408747127,2,3.191681934939627e-09,2.236581343293022e-09,0.9999999945721356
2010-02-10,37.91,0.8497882137741156,0.8497882137741156,2,6.800117247687176e-07,9.27897271148501e-06,0.999990041017123
2010-02-11,36.04,0.8570257904695845,0.8570257904695845,2,2.8912674133910312e-05,0.00032024333613272956,0.9996508439910858
2010-02-12,36.04,0.8682489590965785,0.8682489590965785,2,0.00035624738390420174,0.0011643954060708386,0.9984793572080225
2010-02-16,36.15,0.8779200034653236,0.8779200034653236,2,0.001810529006450477,0.017736971871381554,0.9804524991248564
2010-02-17,35.38,0.8827319603000742,0.8827319603000742,0,0.024289770298048064,0.20872905283451973,0.7669811768646281
2010-02-18,33.36,0.8936611723309745,0.8936611723309745,1,0.23184726606612288,0.6089989875496332,0.1591537463837213
2010-02-19,34.63,0.8936302604674504,0.8936302604674504,0,0.6197269303701282,0.37498866257684016,0.005284407055024287
2010-02-22,33.68,0.8976116489418546,0.8976116489418546,1,0.3980965572911388,0.6017305998103756,0.00017284289539294762
2010-02-23,34.88,0.8968969614506758,0.8968969614506758,0,0.6125681542744934,0.3874174706030098,1.4375121693675797e-05
2010-02-24,33.46,0.9048979296945129,0.9048979296945129,1,0.41070250444820927,0.5892836486457994,1.3846908570721542e-05
2010-02-25,33.56,0.9040215273016858,0.9040215273016857,0,0.6002827071292843,0.399711359452102,5.9334187638822934e-06
2010-02-26,32.82,0.9118458152954879,0.9118458152954879,1,0.42305117885025695,0.5769349703663882,1.38507841062454e-05
2010-03-01,34.29,0.9092464991078104,0.9092464991078104,0,0.5879247318041633,0.4120672166475731,8.051545306260409e-06
2010-03-02,34.88,0.9092464991078104,0.9092464991078104,1,0.4358066905669234,0.5641726724288749,2.0637004255366068e-05
2010-03-03,34.53,0.9046888168378453,0.9046888168378453,0,0.5754501905521832,0.42454133005267514,8.479394234538542e-06
2010-03-04,33.54,0.9047760337025327,0.9047760337025327,1,0.44867920995943833,0.5513133370617456,7.4529807273058235e-06
2010-03-05,32.67,0.905459393096157,0.905459393096157,0,0.5624217066696305,0.43756807791520685,1.021541419570601e-05
2010-03-08,33.22,0.9100755845787958,0.9100755845787958,1,0.4600925084598401,0.5398876177033701,1.9873834610141863e-05
2010-03-09,33.19,0.9172611718312323,0.9172611718312323,0,0.5510586298861778,0.448934857358829,6.512756875439815e-06
2010-03-10,33.28,0.9226114484530672,0.9226114484530672,1,0.47182441037589573,0.5281703135774195,5.276048369526264e-06
2010-03-11,32.7,0.9263611124415346,0.9263611124415346,0,0.5398550579187728,0.4601427724932919,2.1695883289627257e-06
2010-03-12,32.11,0.9289630242375212,0.9289630242375212,1,0.48312551090582834,0.5168722738025772,2.215290861805237e-06
2010-03-15,33.38,0.9282558287932863,0.9282558287932863,0,0.5289694998224872,0.4710293488164424,1.15135748713922e-06
2010-03-16,33.22,0.9281225466268506,0.9281225466268506,1,0.49446041903571264,0.5055373548386338,2.2261242877595864e-06
2010-03-17,32.47,0.9317869139747644,0.9317869139747644,0,0.5175510457837725,0.48244771502091083,1.239196811931323e-06
2010-03-18,31.73,0.9363385420909192,0.9363385420909192,1,0.5055780874054059,0.4944202610151101,1.6515785836358601e-06
2010-03-19,31.85,0.9375745325996749,0.9375745325996749,0,0.5066682994254006,0.4933306685237743,1.0320512407068024e-06
2010-03-22,29.57,0.9539469429553579,0.9562702615211075,1,0.5163720874024421,0.4836210664131783,6.8461849977483895e-06
2010-03-23,29.23,0.9696121578668059,0.9761393364307367,0,0.49541538441360017,0.504576162081608,8.453501910503839e-06
2010-03-24,29.34,0.9818789208762733,0.9919972570866327,1,0.5270136717493313,0.47298099982431546,5.328427518010072e-06
2010-03-25,30.13,0.9899605189231542,1.0000788551335136,0,0.4850325794193719,0.5149658837250233,1.5368565054087774e-06
2010-03-26,30.1,0.9987776214799245,1.0088959576902838,1,0.5377694596451407,0.46222790430221583,2.636054103168027e-06
2010-03-29,30.17,0.9978755544883772,1.005670572132987,0,0.47425717731624195,0.5257410559590621,1.7667278994336822e-06
2010-03-30,29.56,0.9978755544883772,1.0038447848209873,1,0.5487576532388568,0.45123825425227415,4.092510149151928e-06
2010-03-31,29.61,0.9978755544883772,1.0023582621441167,0,0.4628595709314834,0.5371386262085825,1.802862832515664e-06
2010-04-01,29.24,0.9985661947130542,1.0071968907268465,1,0.5604931130586692,0.43950426516840413,2.621774936833984e-06
2010-04-05,29.65,0.9990979330084526,1.0096151115033585,0,0.4509449336882165,0.5490540332646081,1.033048768572388e-06
2010-04-06,28.8,1.0,1.0171565200121069,1,0.573076505201929,0.4269204688274327,3.0259713141113516e-06
2010-04-07,29.04,1.0,1.020050445471477,0,0.43779886095724946,0.5621999172927735,1.2217477535514597e-06
2010-04-08,29.25,1.0,1.0220379616035662,1,0.5867362784380813,0.4132615422627825,2.179297031820017e-06
2010-04-09,29.15,1.0,1.0225420481414265,0,0.42400036024359217,0.5759987384519603,9.013024612204605e-07
2010-04-12,27.02,1.0,1.0381152351827998,1,0.6010596363880726,0.39893498923075876,5.374381564535631e-06
2010-04-13,27.26,1.0,1.0474025791172372,0,0.4088089356801555,0.5911885843476349,2.4799733538754426e-06
2010-04-14,27.14,1.0,1.0588207083034298,1,0.6162480649990637,0.3837465643474862,5.370655907847221e-06
2010-04-15,26.9,1.0,1.0729639453889575,0,0.3933356590132562,0.606662217547861,2.1234355989135424e-06
2010-04-16,27.16,1.0,1.084874335916926,1,0.6322663949203101,0.36773083999458506,2.7650884215244297e-06
2010-04-19,29.02,1.0,1.072799832206488,0,0.37721177118122,0.622787245475511,9.83345483643566e-07
2010-04-20,27.8,1.0,1.0694378558333912,1,0.6505939125263368,0.3494047965519746,1.2909227774294471e-06
2010-04-21,27.67,1.0,1.066111005088845,0,0.35831746836353773,0.6416820497884628,4.818496478079693e-07
2010-04-22,27.65,1.0,1.0613623497480513,1,0.6699955891644442,0.33000307096276327,1.33987349681024e-06
2010-04-23,26.68,1.0,1.064473723050042,0,0.33845167534918197,0.6615477828675835,5.417822106464582e-07
2010-04-26,28.02,1.0,1.070317047361109,1,0.6894625571360418,0.3105360870042998,1.3558588228714812e-06
2010-04-27,28.02,1.0,1.0689808284056834,0,0.31855926314075295,0.6814402660228627,4.7083433278682667e-07
2010-04-28,30.68,0.9964457851464325,1.0520633369649182,1,0.7102148211845458,0.28977932253114136,5.856281184000068e-06
2010-04-29,29.53,0.9964457851464325,1.0411191394023127,0,0.29789353431815263,0.7021056334235113,8.322598946583855e-07
2010-04-30,30.25,0.9951223746461755,1.0201218901761835,1,0.7308699891510722,0.2691169181933925,1.309265263761849e-05
2010-05-03,30.18,0.9941675297803012,1.0079385551871933,0,0.2769273873705223,0.7226558574554711,0.00041675517476106694
2010-05-04,32.67,0.9809807866233898,0.9835233219071657,1,0.7512413974474316,0.14375289451288853,0.10500570804120343
2010-05-05,35.61,0.9642144046332211,0.9667569399169971,2,0.1465677745578898,0.0004915817359380598,0.8529406437089121
2010-05-06,39.73,0.9320104328394965,0.9320104328394965,2,1.1047956446955168e-09,3.9720440932190125e-12,0.9999999988940544
2010-05-07,42.61,0.8939488318541569,0.8939488318541569,2,1.0790800432647288e-20,1.384577276573609e-21,1.0
2010-05-10,40.05,0.8618605122521992,0.8618605122521992,2,2.415336768389122e-19,3.9586912894995796e-20,1.0
2010-05-11,38.87,0.8451540621214573,0.8451540621214573,2,1.0653689364865507e-16,2.0783515173477167e-17,1.0
2010-05-12,36.96,0.8410236360802829,0.8410236360802829,2,4.356812989087029e-14,9.21260063243143e-15,1.0
2010-05-13,36.46,0.8502773769562347,0.8502773769562347,2,4.374409460163055e-14,9.419353436738717e-15,1.0
2010-05-14,40.46,0.8555597984400805,0.8555597984400805,2,5.578142659580688e-17,1.39624414182186e-17,1.0
2010-05-17,41.13,0.8528061515661107,0.8528061515661107,2,3.865031352615486e-17,9.902795257666897e-18,1.0
2010-05-18,42.96,0.8424952365091928,0.8424952365091928,2,4.671721936531079e-21,1.3571823767972078e-21,1.0
2010-05-19,44.03,0.8243039058806707,0.8243039058806707,2,2.058825342942058e-24,6.214634374065456e-25,1.0
2010-05-20,46.46,0.7994161607987119,0.7994161607987118,2,3.1113606709776555e-30,1.0452972142982564e-30,1.0
2010-05-21,44.57,0.789682106804413,0.789682106804413,2,9.748478456023447e-25,3.5363817749565243e-25,1.0
2010-05-24,44.9,0.7809239394522798,0.7809239394522798,2,4.0296034605431125e-23,1.3279803417358725e-23,1.0
2010-05-25,45.8,0.7746568480361319,0.7746568480361319,2,1.1487462966715455e-22,3.6318625123885424e-23,1.0
2010-05-26,43.45,0.7759664048601651,0.7759664048601651,2,3.43220953553277e-17,8.680742010176888e-18,1.0
2010-05-27,40.7,0.789089697496458,0.789089697496458,2,3.3420255763100278e-15,6.745209260447587e-16,1.0
2010-05-28,40.49,0.7987469174893865,0.7987469174893865,2,5.339180814270823e-12,8.836348550273401e-13,0.999999999992724
2010-06-01,46.06,0.7962884709763276,0.7962884709763276,2,5.167763057253923e-14,8.840506332955034e-15,1.0
2010-06-02,42.92,0.8026486238907568,0.8026486238907568,2,6.8983434497529e-09,2.9429177789802513e-08,0.9999999636711443
2010-06-03,41.72,0.8067293951959194,0.8067293951959194,2,3.918290934662478e-06,4.3585960477007755e-07,0.9999956458508883
2010-06-04,47.15,0.7922105321320455,0.7922105321320454,2,1.0550932189058433e-08,2.5960525964650475e-10,0.9999999891879271
2010-06-07,46.78,0.7779006000529165,0.7779006000529164,2,1.69275097926996e-08,5.797982381438888e-08,0.9999999250940191
2010-06-08,43.85,0.7826750727852433,0.7826750727852433,2,4.1456995796296456e-06,2.967740890505755e-05,0.9999661768933368
2010-06-09,42.55,0.7835426233194068,0.7835426233194068,2,4.095669814065129e-05,0.0005152808639074707,0.9994437624388173
2010-06-10,38.91,0.7907921392950165,0.7907921392950165,2,0.0005679271345363115,3.431208121471958e-05,0.9993977607811471
2010-06-11,39.37,0.8087790328673868,0.8087790328673868,2,2.9501511689118313e-05,2.6131301655163687e-06,0.9999678853555479
2010-06-14,39.72,0.825090818859751,0.825090818859751,2,5.7890379903858836e-06,1.4123225863753668e-05,0.999980087735803
2010-06-15,37.72,0.8406596676883751,0.8406596676883751,2,1.8745651375891865e-05,1.0926956926573502e-05,0.9999703273897919
2010-06-16,37.38,0.8542167427248991,0.8542167427248991,2,1.2699344370352777e-05,3.129809709452591e-06,0.9999841708429353
