date,ovx_level,gate_hmm_no_scaleup,gate_hmm_with_scaleup,state
2011-08-12,49.06,0.8007484453878438,0.8007484453878437,2
2011-08-15,44.66,0.8146718737152943,0.8146718737152941,2
2011-08-16,43.95,0.835094803923438,0.8350948039234378,2
2011-08-17,42.67,0.8551973386412074,0.8551973386412073,2
2011-08-18,57.42,0.8473047482214116,0.8473047482214113,2
2011-08-19,55.29,0.8401504491206442,0.8401504491206442,2
2011-08-22,52.4,0.8303228837992587,0.8303228837992584,2
2011-08-23,47.67,0.825225302943106,0.825225302943106,2
2011-08-24,47.89,0.8179510446438067,0.8179510446438065,2
2011-08-25,51.42,0.8244540098118703,0.8244540098118703,2
2011-08-26,48.12,0.8327957970187715,0.8327957970187713,2
2011-08-29,45.63,0.8412684539461365,0.8412684539461364,2
2011-08-30,44.74,0.8452352885706353,0.8452352885706352,2
2011-08-31,44.33,0.850069896051188,0.8500698960511877,2
2011-09-01,42.77,0.861525514922538,0.861525514922538,2
2011-09-02,45.33,0.8652452666354524,0.8652452666354522,2
2011-09-06,47.41,0.8628584689844312,0.862858468984431,2
2011-09-07,44.9,0.862632775670864,0.8626327756708638,2
2011-09-08,45.7,0.8607114678932506,0.8607114678932504,2
2011-09-09,49.45,0.8516213514188952,0.8516213514188952,2
2011-09-12,48.14,0.8478760048185983,0.847876004818598,2
2011-09-13,45.14,0.8509422692641662,0.850942269264166,2
2011-09-14,43.72,0.8526331440941334,0.8526331440941333,2
2011-09-15,42.05,0.8579388051589045,0.8579388051589044,2
2011-09-16,41.7,0.8686659852917881,0.8686659852917881,2
2011-09-19,45.93,0.8715854224631459,0.8715854224631456,2
2011-09-20,45.8,0.8706725472175778,0.8706725472175776,2
2011-09-21,47.35,0.8656573702410038,0.8656573702410038,2
2011-09-22,55.61,0.848463731394858,0.8484637313948579,2
2011-09-23,54.63,0.8317704472925318,0.8317704472925318,2
2011-09-26,54.31,0.8215852409839745,0.8215852409839742,2
2011-09-27,50.13,0.8160117693666648,0.8160117693666645,2
2011-09-28,53.51,0.808600685256911,0.8086006852569108,2
2011-09-29,50.62,0.8141888182823799,0.8141888182823799,2
2011-09-30,55.68,0.813073243150791,0.8130732431507909,2
2011-10-03,58.65,0.8086060085927208,0.8086060085927208,2
2011-10-04,57.09,0.8009015395618018,0.8009015395618017,2
2011-10-05,52.79,0.8017061798374996,0.8017061798374995,2
2011-10-06,50.04,0.8024044768407492,0.802404476840749,2
2011-10-07,49.71,0.8091666438103742,0.8091666438103742,2
2011-10-10,47.21,0.8221054164434136,0.8221054164434136,2
2011-10-11,47.07,0.8336763217501012,0.8336763217501011,2
2011-10-12,47.53,0.8400478217466208,0.8400478217466206,2
2011-10-13,47.76,0.8429038879097777,0.8429038879097774,2
2011-10-14,45.35,0.8485864653689672,0.8485864653689671,2
2011-10-17,50.14,0.844892250242203,0.8448922502422029,2
2011-10-18,47.8,0.8439392566899606,0.8439392566899606,2
2011-10-19,50.01,0.8408211667666029,0.8408211667666027,2
2011-10-20,49.52,0.8386006269414323,0.838600626941432,2
2011-10-21,48.03,0.8350240028426338,0.8350240028426338,2
2011-10-24,45.6,0.8408842993833516,0.8408842993833516,2
2011-10-25,48.27,0.8402811860364766,0.8402811860364766,2
2011-10-26,47.59,0.8433212313092133,0.8433212313092131,2
2011-10-27,43.82,0.8509446337650818,0.8509446337650817,2
2011-10-28,41.58,0.8600725460151114,0.8600725460151113,2
2011-10-31,43.26,0.8634142000034698,0.8634142000034697,2
2011-11-01,46.63,0.8606055990153045,0.8606055990153045,1
2011-11-02,45.56,0.8389291595079481,0.8389291595079479,0
2011-11-03,43.85,0.8345204722150814,0.8345204722150813,1
2011-11-04,42.45,0.8121168554408372,0.8121168554408371,0
2011-11-07,43.3,0.8078164256216815,0.8078164256216814,1
2011-11-08,43.35,0.7952896456205525,0.7952896456205524,0
2011-11-09,48.97,0.8098154919210024,0.8098154919210023,1
2011-11-10,47.84,0.7821878872443565,0.7821878872443564,0
2011-11-11,46.6,0.7923940832689372,0.7923940832689371,1
2011-11-14,46.41,0.7670320946215563,0.7670320946215562,0
2011-11-15,43.05,0.7853749512085023,0.7853749512085021,1
2011-11-16,43.29,0.7764700699383529,0.7764700699383529,0
2011-11-17,42.94,0.8056457805163095,0.8056457805163093,1
2011-11-18,42.94,0.7941404175321886,0.7941404175321884,0
2011-11-21,44.82,0.8169720306389671,0.8169720306389667,1
2011-11-22,42.94,0.7996966489494208,0.7996966489494207,0
2011-11-23,45.19,0.8143282221400161,0.814328222140016,1
2011-11-25,69.12,0.7904307788884143,0.7904307788884142,2
2011-11-28,44.52,0.8097490185736869,0.8097490185736866,2
2011-11-29,42.7,0.8174163271822502,0.8174163271822501,2
2011-11-30,41.0,0.8420342981698011,0.842034298169801,2
2011-12-01,40.89,0.8531086163879309,0.8531086163879307,2
2011-12-02,39.8,0.8861099139192762,0.886109913919276,2
2011-12-05,39.34,0.8941298065022467,0.8941298065022465,2
2011-12-06,38.23,0.9013919981136516,0.9013919981136513,2
2011-12-07,38.34,0.9058277054837435,0.9058277054837433,2
2011-12-08,40.27,0.9068294729063588,0.9068294729063586,2
2011-12-09,38.87,0.9083975428192591,0.9083975428192591,2
2011-12-12,40.45,0.9065617202858774,0.9065617202858773,2
2011-12-13,39.39,0.904569523108013,0.9045695231080128,2
2011-12-14,43.82,0.8958414295668018,0.8958414295668018,2
2011-12-15,45.04,0.8886299536397481,0.8886299536397478,2
2011-12-16,41.73,0.8839619580208312,0.8839619580208311,2
2011-12-19,41.27,0.8826493980519823,0.8826493980519821,2
2011-12-20,38.96,0.8833784250285884,0.8833784250285882,2
2011-12-21,36.37,0.8956720352870299,0.8956720352870295,2
2011-12-22,35.81,0.9107694294922734,0.9107694294922732,2
2011-12-23,35.74,0.9189313601832477,0.9189313601832476,1
2011-12-27,36.95,0.912644724519664,0.912644724519664,0
2011-12-28,38.73,0.9099525799554146,0.9099525799554143,1
2011-12-29,38.66,0.8896365494299829,0.8896365494299829,0
2011-12-30,38.74,0.8812261114558538,0.8812261114558536,1
2012-01-03,40.07,0.8575940693049635,0.8575940693049631,0
2012-01-04,39.04,0.8643646036626762,0.8643646036626762,1
2012-01-05,38.7,0.8512511150304587,0.8512511150304585,0
2012-01-06,37.12,0.8675617272594784,0.8675617272594783,1
2012-01-09,36.52,0.8616735151875169,0.8616735151875167,0
2012-01-10,35.44,0.8859836087346998,0.8859836087346998,1
2012-01-11,35.52,0.884252804296511,0.8842528042965109,0
2012-01-12,36.59,0.9018286971051216,0.9018286971051215,1
2012-01-13,35.62,0.8957939498439277,0.8957939498439277,0
2012-01-17,33.97,0.9121656900094587,0.9121656900094587,1
2012-01-18,32.59,0.9143113997026955,0.9143113997026953,0
2012-01-19,33.51,0.9282452221623221,0.9282452221623219,1
2012-01-20,33.35,0.929792581390798,0.9297925813907979,0
2012-01-23,33.16,0.9449590806034092,0.9449590806034088,1
2012-01-24,33.23,0.9409950261464661,0.940995026146466,0
2012-01-25,31.93,0.9474467415312227,0.9474467415312224,1
2012-01-26,31.97,0.9476937244527104,0.9476937244527104,0
2012-01-27,31.57,0.9582578060645458,0.9582578060645457,1
2012-01-30,31.74,0.9586489915402414,0.9586489915402412,0
2012-01-31,32.31,0.966770177947954,0.966770177947954,1
2012-02-01,32.18,0.9620734852210205,0.9620734852210203,0
2012-02-02,31.81,0.9661738840269317,0.9661738840269315,1
2012-02-03,30.71,0.9671434863251875,0.9671434863251875,0
2012-02-06,31.2,0.9718728085895425,0.9718728085895423,1
2012-02-07,32.41,0.9671817462771941,0.9671817462771939,0
2012-02-08,32.32,0.9708575904097344,0.9708575904097343,1
2012-02-09,32.43,0.964768477183241,0.964768477183241,0
2012-02-10,32.83,0.9605110909579453,0.9605110909579452,1
2012-02-13,33.3,0.9491492883134202,0.9491492883134199,0
2012-02-14,33.64,0.9504861567220686,0.9504861567220685,1
2012-02-15,34.85,0.9360276515625895,0.9360276515625893,0
2012-02-16,33.99,0.9365987264846201,0.9365987264846197,1
2012-02-17,33.05,0.9305524317577,0.9305524317576997,0
2012-02-21,34.68,0.9331122780578521,0.933112278057852,1
2012-02-22,33.67,0.9265645519513713,0.9265645519513711,0
2012-02-23,33.21,0.9387581692327951,0.9387581692327949,1
2012-02-24,33.8,0.932543254380148,0.9325432543801477,0
2012-02-27,34.12,0.935405711122516,0.9354057111225158,1
2012-02-28,33.52,0.9319536725955864,0.931953672595586,0
2012-02-29,32.52,0.9413129471118131,0.9413129471118129,1
2012-03-01,33.2,0.9356055054400274,0.9356055054400272,0
2012-03-02,32.91,0.9444886428701557,0.9444886428701554,1
2012-03-05,33.34,0.9404368741179543,0.9404368741179541,0
2012-03-06,34.34,0.9446920705337508,0.9446920705337506,1
2012-03-07,32.93,0.9383512758882482,0.938351275888248,0
2012-03-08,32.12,0.9468448986483523,0.9468448986483523,1
2012-03-09,31.42,0.9480382155303675,0.9480382155303675,0
2012-03-12,30.0,0.9629314810694772,0.9629314810694772,1
2012-03-13,29.45,0.9742987668785208,0.9770301719143705,0
2012-03-14,29.31,0.9875052854968116,0.9922623362965707,1
2012-03-15,29.44,0.9933330255405453,1.0008719611715198,0
2012-03-16,28.68,1.0,1.011474692913437,1
2012-03-19,26.85,1.0,1.0284187623898835,0
2012-03-20,27.87,1.0,1.032169213059366,1
2012-03-21,26.93,1.0,1.0466149996554495,0
2012-03-22,27.51,1.0,1.0514808763395227,1
2012-03-23,28.17,1.0,1.0569893617266086,0
2012-03-26,27.89,1.0,1.0464630086379496,1
2012-03-27,27.53,1.0,1.0529838370282931,0
2012-03-28,28.03,1.0,1.0424829840679801,1
2012-03-29,28.94,1.0,1.0401795809480283,0
2012-03-30,29.0,1.0,1.0336934483918347,1
2012-04-02,28.46,1.0,1.035153301801119,0
2012-04-03,27.95,1.0,1.0283763109625312,1
2012-04-04,28.73,1.0,1.02884934365025,0
2012-04-05,28.03,1.0,1.029475564654593,1
2012-04-09,29.84,1.0,1.027303042863911,0
2012-04-10,31.62,0.9954960922579069,1.0149215653247463,1
2012-04-11,30.69,0.9921897341055154,1.0053895139152664,0
2012-04-12,29.41,0.9921897341055154,1.0006737622904878,1
2012-04-13,29.61,0.9921897341055154,0.9966309314546524,0
2012-04-16,29.78,0.9921897341055154,0.9964838914315157,1
2012-04-17,28.74,0.9966936418476087,1.0073787502853484,0
2012-04-18,28.36,1.0,1.015614271471415,1
2012-04-19,28.31,1.0,1.0225708563344698,0
2012-04-20,27.1,1.0,1.0296456301674954,1
2012-04-23,26.91,1.0,1.0455964451976019,0
2012-04-24,26.11,1.0,1.0516038843418303,1
2012-04-25,25.68,1.0,1.070821464565836,0
2012-04-26,24.62,1.0,1.080009825937266,1
2012-04-27,24.34,1.0,1.1041353737916064,0
2012-04-30,25.15,1.0,1.1034183618078481,1
2012-05-01,25.12,1.0,1.1188190690498183,0
2012-05-02,25.03,1.0,1.1109922883505465,1
2012-05-03,27.46,1.0,1.1065200795607493,0
2012-05-04,29.79,1.0,1.0740013861696678,1
2012-05-07,29.07,1.0,1.0627998045851386,0
2012-05-08,29.06,1.0,1.0377772283920361,1
2012-05-09,29.27,1.0,1.0251018778089498,0
2012-05-10,28.61,1.0,1.015852983251666,1
2012-05-11,28.79,1.0,1.021371728214302,0
2012-05-14,30.96,0.9972902079600156,1.0139911664129624,1
2012-05-15,32.13,0.9874820111150123,1.0014064482631235,0
2012-05-16,31.48,0.9833541636798074,0.9936339888525965,1
2012-05-17,32.62,0.9714473493040888,0.9775754711268542,0
2012-05-18,33.18,0.9629083514217907,0.9629083514217905,1
2012-05-21,30.01,0.9655692852731018,0.9655692852731017,0
2012-05-22,29.75,0.975377482118105,0.9761036290300087,1
2012-05-23,30.9,0.9752181271722955,0.9759442740841993,0
2012-05-24,30.12,0.9867794637599474,0.987505610671851,1
2012-05-25,30.19,0.9943949547980964,0.99512110171,0
2012-05-29,30.72,0.9924000747508852,0.993126221662789,1
2012-05-30,33.32,0.9775882545977863,0.9775882545977861,0
2012-05-31,34.79,0.969447580084875,0.9694475800848747,1
2012-06-01,41.63,0.9471832393160824,0.9471832393160821,2
2012-06-04,38.58,0.9305086370064435,0.9305086370064434,2
2012-06-05,36.67,0.9183772480066871,0.918377248006687,2
2012-06-06,35.58,0.9210785535291766,0.9210785535291764,2
2012-06-07,36.9,0.9189063443336375,0.9189063443336373,2
2012-06-08,37.57,0.9256985001452088,0.9256985001452087,2
2012-06-11,42.31,0.9196374827652243,0.9196374827652241,2
2012-06-12,39.45,0.9147311473578,0.9147311473577998,2
2012-06-13,39.07,0.9084025485802121,0.9084025485802119,2
2012-06-14,36.19,0.9097262222357569,0.9097262222357567,2
2012-06-15,36.28,0.912097727237365,0.9120977272373649,2
2012-06-18,35.04,0.9247014672202776,0.9247014672202774,2
2012-06-19,32.92,0.9370951283270557,0.9370951283270555,2
2012-06-20,34.66,0.9452347624771882,0.945234762477188,2
2012-06-21,37.52,0.9427833487941968,0.9427833487941966,2
2012-06-22,35.08,0.9431284976085553,0.9431284976085552,1
2012-06-25,36.84,0.9262280912935765,0.9262280912935763,0
2012-06-26,34.42,0.9213586063358461,0.9213586063358459,1
2012-06-27,33.45,0.9163183794861853,0.9163183794861849,0
2012-06-28,34.58,0.9201108095981633,0.9201108095981632,1
2012-06-29,35.0,0.9118409723000809,0.9118409723000808,0
2012-07-02,36.38,0.9237734863775418,0.9237734863775415,1
2012-07-03,36.38,0.90896704079618,0.9089670407961797,0
2012-07-05,38.22,0.9043939051046834,0.9043939051046832,1
2012-07-06,37.51,0.8861153012267973,0.8861153012267973,0
2012-07-09,37.28,0.8895259929547403,0.8895259929547402,1
2012-07-10,37.68,0.8747733759543392,0.874773375954339,0
2012-07-11,35.97,0.8860191069142352,0.8860191069142351,1
2012-07-12,34.46,0.8866088746744076,0.8866088746744074,0
2012-07-13,33.86,0.9066090636990056,0.9066090636990054,1
2012-07-16,34.01,0.9069955852068133,0.906995585206813,0
2012-07-17,35.36,0.9240280755968653,0.9240280755968652,1
2012-07-18,34.93,0.9180375857425294,0.9180375857425291,0
2012-07-19,36.74,0.9205544749433386,0.9205544749433384,1
2012-07-20,35.33,0.9081727673396316,0.9081727673396314,0
2012-07-23,37.23,0.9078920860771238,0.9078920860771236,1
2012-07-24,36.27,0.8956576498463917,0.8956576498463915,0
2012-07-25,34.86,0.9041750493265258,0.9041750493265257,1
2012-07-26,34.1,0.9030545132175977,0.9030545132175976,0
2012-07-27,32.99,0.9175878124718644,0.9175878124718644,1
2012-07-30,33.09,0.9215730564959366,0.9215730564959363,0
2012-07-31,34.53,0.935733391582888,0.9357333915828878,1
2012-08-01,33.98,0.9308689061668852,0.9308689061668851,0
2012-08-02,33.6,0.9392164476231499,0.9392164476231498,1
2012-08-03,33.23,0.9328344019442651,0.9328344019442649,0
2012-08-06,32.07,0.9410067827474202,0.9410067827474201,1
2012-08-07,32.15,0.9429293501467235,0.9429293501467232,0
2012-08-08,31.42,0.9564189828466014,0.9564189828466013,1
2012-08-09,30.78,0.9622700223114824,0.9622700223114823,0
2012-08-10,30.59,0.9750344501365162,0.9750344501365161,1
2012-08-13,29.45,0.9807311395634499,0.9834625445992995,0
2012-08-14,29.84,0.9906260787066546,0.9938212136253215,1
2012-08-15,31.18,0.9890148572487419,0.9922099921674088,0
2012-08-16,31.73,0.9879452835158112,0.9911404184344781,1
2012-08-17,31.19,0.9840022561419728,0.9871973910606396,0
2012-08-20,30.5,0.9825756515241642,0.9830393814069813,1
2012-08-21,30.64,0.9795045441581006,0.9795045441581005,0
2012-08-22,31.07,0.9820691106887788,0.9820691106887784,1
2012-08-23,31.76,0.9786804176318726,0.9786804176318725,0
2012-08-24,32.01,0.9787642404164905,0.97876424041649,1
2012-08-27,33.42,0.9649726428678846,0.9649726428678843,0
2012-08-28,33.06,0.9598054189316937,0.9598054189316935,1
2012-08-29,32.59,0.9510381180203785,0.9510381180203783,0
2012-08-30,31.95,0.9538435550039207,0.9538435550039205,1
2012-08-31,31.4,0.952805888056903,0.9528058880569029,0
2012-09-04,33.61,0.9584203718258362,0.9584203718258362,1
2012-09-05,33.64,0.9505538353581692,0.9505538353581688,0
2012-09-06,34.07,0.9516124140866504,0.9516124140866502,1
2012-09-07,32.77,0.9444550196557865,0.9444550196557862,0
2012-09-10,32.71,0.9436793486864568,0.9436793486864566,1
2012-09-11,32.38,0.9423972698534288,0.9423972698534285,0
2012-09-12,33.33,0.9495894906719912,0.9495894906719909,1
2012-09-13,32.96,0.9469796404123082,0.9469796404123081,0
2012-09-14,34.07,0.9487966833596111,0.948796683359611,1
2012-09-17,35.64,0.932421018053432,0.9324210180534317,0
2012-09-18,35.81,0.9285461148513452,0.928546114851345,1
2012-09-19,36.58,0.9103985663322977,0.9103985663322975,0
2012-09-20,33.58,0.914199667642899,0.9141996676428988,1
2012-09-21,33.21,0.9105586374152506,0.9105586374152501,0
2012-09-24,34.23,0.9231816856362396,0.9231816856362395,1
2012-09-25,34.35,0.91904328413827,0.9190432841382699,0
2012-09-26,35.13,0.9328872191293524,0.9328872191293522,1
2012-09-27,33.05,0.9287133358650358,0.9287133358650357,0
2012-09-28,32.45,0.9363902859743817,0.9363902859743817,1
2012-10-01,32.87,0.9345386613170582,0.9345386613170582,0
2012-10-02,32.53,0.9465463243181874,0.9465463243181873,1
2012-10-03,35.15,0.937832599251716,0.9378325992517158,0
2012-10-04,33.39,0.9424751202658787,0.9424751202658783,1
2012-10-05,32.76,0.9366641048192589,0.9366641048192588,0
2012-10-08,34.05,0.9389475457943618,0.9389475457943615,1
2012-10-09,34.5,0.9263623200048133,0.9263623200048132,0
2012-10-10,35.09,0.9351682274851967,0.9351682274851966,1
2012-10-11,34.52,0.9246763156191193,0.9246763156191191,0
2012-10-12,33.69,0.9273730788046901,0.9273730788046899,1
2012-10-15,33.84,0.9211440079585616,0.9211440079585614,0
2012-10-16,33.54,0.9311889467282619,0.9311889467282615,1
2012-10-17,32.25,0.9339857730190456,0.9339857730190454,0
2012-10-18,30.83,0.951189182194962,0.9511891821949618,1
2012-10-19,31.91,0.9521410190205932,0.952141019020593,0
2012-10-22,33.13,0.9606293603824672,0.9606293603824669,1
2012-10-23,34.28,0.951433012056583,0.9514330120565827,0
2012-10-24,33.61,0.9521565454337304,0.9521565454337303,1
2012-10-25,32.27,0.9440930450040245,0.9440930450040244,0
2012-10-26,32.21,0.9468779658833393,0.946877965883339,1
2012-10-31,32.18,0.9452669983155483,0.9452669983155481,0
2012-11-01,31.29,0.9602814435349222,0.9602814435349218,1
2012-11-02,32.42,0.9588282856967737,0.9588282856967734,0
2012-11-05,32.1,0.9634663664296662,0.963466366429666,1
2012-11-06,32.02,0.9601998260943916,0.9601998260943914,0
2012-11-07,33.98,0.9597203362137299,0.9597203362137297,1
2012-11-08,33.51,0.9477518169512376,0.9477518169512373,0
2012-11-09,31.54,0.9545193841448848,0.9545193841448845,1
2012-11-12,30.0,0.9602947390469734,0.9602947390469732,0
2012-11-13,31.27,0.9660649348564178,0.9660649348564176,1
2012-11-14,31.5,0.9695422577295482,0.9695422577295479,0
2012-11-15,30.54,0.9835851216491976,0.9835851216491974,1
2012-11-16,31.1,0.9826637717603848,0.9826637717603847,0
2012-11-19,30.97,0.9799263881299065,0.9799263881299064,1
2012-11-20,29.83,0.9834856286460205,0.9843205586453012,0
2012-11-21,29.49,0.990512673040089,0.9928382780469491,1
2012-11-23,29.49,0.9920519574387268,0.9969073450027043,0
2012-11-26,29.38,0.9972626163695221,1.0039350474518276,1
2012-11-27,28.65,1.0,1.0135384774694662,0
2012-11-28,28.69,1.0,1.0166085169707118,1
2012-11-29,28.28,1.0,1.0239645521614371,0
2012-11-30,27.62,1.0,1.02872397268541,1
2012-12-03,28.39,1.0,1.0351601214136588,0
2012-12-04,28.84,1.0,1.0317390655122347,1
2012-12-05,29.13,1.0,1.0321957365200718,0
2012-12-06,29.89,1.0,1.0236674585473,1
2012-12-07,29.65,1.0,1.0181062647074868,0
2012-12-10,30.32,0.9990830874120767,1.0089361598729862,1
2012-12-11,29.94,0.9990830874120766,1.0057849123200733,0
2012-12-12,29.13,0.9990830874120766,1.0039886174019017,1
2012-12-13,29.63,0.9990830874120766,1.005498005664293,0
2012-12-14,29.32,0.9990830874120766,1.0057657981763195,1
2012-12-17,28.95,1.0,1.0119750685688937,0
2012-12-18,28.56,1.0,1.0159877403056172,1
2012-12-19,27.64,1.0,1.025803315972829,0
2012-12-20,27.61,1.0,1.0312972101665725,1
2012-12-21,28.88,1.0,1.0349584255366149,0
2012-12-24,28.88,1.0,1.0329889758191275,1
2012-12-26,28.73,1.0,1.0351261732369792,0
2012-12-27,28.08,1.0,1.0285569144740452,1
2012-12-28,28.88,1.0,1.0268922169157233,0
2012-12-31,28.45,1.0,1.0258833497273057,1
2013-01-02,27.8,1.0,1.0340445971732197,0
2013-01-03,26.83,1.0,1.0375118155085539,1
2013-01-04,26.03,1.0,1.0536334782610088,0
2013-01-07,25.04,1.0,1.064259005391889,1
2013-01-08,24.3,1.0,1.0930201850661923,0
2013-01-09,24.6,1.0,1.0994855318425443,1
2013-01-10,24.59,1.0,1.1209628828400084,0
2013-01-11,24.57,1.0,1.117094271021709,1
2013-01-14,25.72,1.0,1.1247028671726402,0
2013-01-15,25.7,1.0,1.105152834618886,1
2013-01-16,24.39,1.0,1.1199809528346407,0
2013-01-17,23.99,1.0,1.1089252942825385,1
2013-01-18,21.98,1.0,1.1420868202765004,0
2013-01-22,21.67,1.0,1.1484503933073333,1
2013-01-23,22.75,1.0,1.1795553202565656,0
2013-01-24,22.48,1.0,1.173401902832535,1
2013-01-25,22.52,1.0,1.1998651858680602,0
2013-01-28,22.98,1.0,1.1731143302919533,1
2013-01-29,22.97,1.0,1.1861016732468812,0
2013-01-30,22.88,1.0,1.1660372065422782,1
2013-01-31,22.54,1.0,1.1860482560028174,0
2013-02-01,22.4,1.0,1.1662268255526045,1
2013-02-04,23.96,1.0,1.1775842879751377,0
2013-02-05,23.06,1.0,1.158480017557352,1
2013-02-06,23.39,1.0,1.173612655080478,0
2013-02-07,23.3,1.0,1.1501123844410033,1
2013-02-08,23.08,1.0,1.165529659406253,0
2013-02-11,21.68,1.0,1.159905524362849,1
2013-02-12,20.7,1.0,1.1982906618269955,0
2013-02-13,21.0,1.0,1.1916662125284434,1
2013-02-14,20.21,1.0,1.2357052761584375,0
2013-02-15,22.59,1.0,1.21945924728324,1
2013-02-19,22.44,1.0,1.2366910344140616,0
2013-02-20,24.97,1.0,1.1907130341180228,1
2013-02-21,27.13,1.0,1.172605503847567,0
2013-02-22,24.58,1.0,1.1234577456279784,1
2013-02-25,26.22,1.0,1.118065349995001,0
2013-02-26,25.9,1.0,1.0837673710694733,1
2013-02-27,24.33,1.0,1.100420757885768,0
2013-02-28,23.61,1.0,1.10698173196587,1
2013-03-01,23.68,1.0,1.1268293341079272,0
2013-03-04,24.28,1.0,1.1252650218090725,1
2013-03-05,22.41,1.0,1.1598057884299793,0
2013-03-06,22.52,1.0,1.153057264354985,1
2013-03-07,21.29,1.0,1.1883655190576374,0
2013-03-08,20.8,1.0,1.1848689138424662,1
2013-03-11,19.42,1.0,1.2407790913916155,0
2013-03-12,18.77,1.0,1.2381322492010631,1
2013-03-13,19.09,1.0,1.2902597611914588,0
2013-03-14,18.36,1.0,1.2804815481241094,1
2013-03-15,18.76,1.0,1.3282655587598176,0
2013-03-18,19.45,1.0,1.2944552965385108,1
2013-03-19,21.14,1.0,1.3079249377482565,0
2013-03-20,19.58,1.0,1.2699413485483977,1
2013-03-21,19.74,1.0,1.294372652862506,0
2013-03-22,19.11,1.0,1.2553501052117004,1
2013-03-25,19.08,1.0,1.2927456005718263,0
2013-03-26,17.81,1.0,1.2849111315969675,1
2013-03-27,17.95,1.0,1.3357576409436227,0
2013-03-28,18.19,1.0,1.3123250183388626,1
2013-04-01,19.2,1.0,1.3465926577543057,0
2013-04-02,19.33,1.0,1.3098447474777726,1
2013-04-03,21.74,1.0,1.3124295454061496,0
2013-04-04,21.84,1.0,1.2504661143475233,1
2013-04-05,21.39,1.0,1.258363715160201,0
2013-04-08,21.01,1.0,1.214317154554125,1
2013-04-09,20.64,1.0,1.2354628991962866,0
2013-04-10,20.55,1.0,1.217814394126482,1
2013-04-11,21.2,1.0,1.246307149389636,0
2013-04-12,22.59,1.0,1.2161650574414389,1
2013-04-15,29.84,1.0,1.183197240629625,2
2013-04-16,27.32,1.0,1.127086945516171,2
2013-04-17,31.14,0.9972872532864697,1.0887662898479227,2
2013-04-18,28.53,0.9972872532864698,1.0345101557706555,2
2013-04-19,27.57,0.9972872532864698,1.014647192487605,2
2013-04-22,25.07,0.9972872532864698,1.0278442742515155,2
2013-04-23,24.43,0.9972872532864698,1.0364936129111784,2
2013-04-24,23.26,1.0,1.0587373823987045,2
2013-04-25,22.68,1.0,1.0765942774893724,2
2013-04-26,22.51,1.0,1.0924931883583446,2
2013-04-29,23.44,1.0,1.097816317030009,2
2013-04-30,24.57,1.0,1.09736562287373,2
2013-05-01,26.68,1.0,1.0866107923665715,2
2013-05-02,24.49,1.0,1.0804681057351886,2
2013-05-03,24.01,1.0,1.0752812705709824,2
2013-05-06,25.16,1.0,1.0722042394779026,1
2013-05-07,24.38,1.0,1.0898813422389488,0
2013-05-08,22.64,1.0,1.1070343369984534,1
2013-05-09,23.24,1.0,1.1327738798677829,0
2013-05-10,22.83,1.0,1.1408920880583422,1
2013-05-13,23.66,1.0,1.1630781786353712,0
2013-05-14,24.12,1.0,1.1500480018076131,1
2013-05-15,24.48,1.0,1.156268753220824,0
2013-05-16,24.39,1.0,1.1338618322293588,1
2013-05-17,22.82,1.0,1.1531620309770667,0
2013-05-20,23.44,1.0,1.1376975742099913,1
2013-05-21,23.11,1.0,1.1600410796484675,0
2013-05-22,24.45,1.0,1.1464187228612706,1
2013-05-23,23.3,1.0,1.1683702187827767,0
2013-05-24,22.57,1.0,1.1501894655526879,1
2013-05-28,22.95,1.0,1.1710300775481912,0
2013-05-29,24.04,1.0,1.1490030775411584,1
2013-05-30,24.21,1.0,1.1645206024752262,0
2013-05-31,24.41,1.0,1.1424914632232963,1
2013-06-03,24.79,1.0,1.146277266195484,0
2013-06-04,24.64,1.0,1.1206760321245965,1
2013-06-05,24.49,1.0,1.1326225355130093,0
2013-06-06,23.89,1.0,1.1193089037858281,1
2013-06-07,22.41,1.0,1.148309594683922,0
2013-06-10,21.74,1.0,1.1482247391724993,1
2013-06-11,21.81,1.0,1.183088819950061,0
2013-06-12,22.72,1.0,1.17659268997058,1
2013-06-13,21.47,1.0,1.2114485126515404,0
2013-06-14,21.22,1.0,1.196122065071132,1
2013-06-17,21.04,1.0,1.2255949425918233,0
2013-06-18,20.64,1.0,1.2080970855152355,1
2013-06-19,19.98,1.0,1.251938029085392,0
2013-06-20,25.9,1.0,1.2094932509760934,1
2013-06-21,23.68,1.0,1.2150103019793717,0
2013-06-24,24.32,1.0,1.174636799615665,1
2013-06-25,23.63,1.0,1.1777171445989432,0
2013-06-26,22.82,1.0,1.133447547630982,1
2013-06-27,23.17,1.0,1.1620060992094925,0
2013-06-28,22.37,1.0,1.1512383622281832,1
2013-07-01,22.18,1.0,1.1817691993337225,0
2013-07-02,22.63,1.0,1.169498849428944,1
2013-07-03,25.7,1.0,1.1683620456462063,0
2013-07-05,26.74,1.0,1.1368774905337378,1
2013-07-08,25.37,1.0,1.1359226573673382,0
2013-07-09,25.22,1.0,1.1019717656623516,1
2013-07-10,26.22,1.0,1.0967525724743286,0
2013-07-11,24.58,1.0,1.0907600041586778,1
2013-07-12,24.51,1.0,1.1124850872404897,0
2013-07-15,23.72,1.0,1.1077489832234215,1
2013-07-16,24.5,1.0,1.124147323871408,0
