date,ticker,signal_multi,signal_type,calculation_date
2004-04-15 16:00:00,SPY,0.17395830197701256,multi_horizon_avg,2025-10-30
2004-04-16 16:00:00,EWJ,0.20985829306395373,multi_horizon_avg,2025-10-30
2004-04-16 16:00:00,FEZ,0.2778202576015165,multi_horizon_avg,2025-10-30
2004-04-16 16:00:00,SPY,0.17414526674994613,multi_horizon_avg,2025-10-30
2004-04-19 16:00:00,EWJ,0.209395016646118,multi_horizon_avg,2025-10-30
2004-04-19 16:00:00,FEZ,0.2781469098562347,multi_horizon_avg,2025-10-30
2004-04-19 16:00:00,SPY,0.17432154782156914,multi_horizon_avg,2025-10-30
2004-04-20 16:00:00,EWJ,0.20895747780705096,multi_horizon_avg,2025-10-30
2004-04-20 16:00:00,FEZ,0.2784554147634686,multi_horizon_avg,2025-10-30
2004-04-20 16:00:00,SPY,0.17448803550032424,multi_horizon_avg,2025-10-30
2004-04-21 16:00:00,EWJ,0.20854358971604156,multi_horizon_avg,2025-10-30
2004-04-21 16:00:00,FEZ,0.27874724372977083,multi_horizon_avg,2025-10-30
2004-04-21 16:00:00,SPY,0.17464552384509258,multi_horizon_avg,2025-10-30
2004-04-22 16:00:00,EWJ,0.2081514852087695,multi_horizon_avg,2025-10-30
2004-04-22 16:00:00,FEZ,0.2790237132767941,multi_horizon_avg,2025-10-30
2004-04-22 16:00:00,SPY,0.17479472332960994,multi_horizon_avg,2025-10-30
2004-04-23 16:00:00,EWJ,0.2077794886249473,multi_horizon_avg,2025-10-30
2004-04-23 16:00:00,FEZ,0.27928600489832894,multi_horizon_avg,2025-10-30
2004-04-23 16:00:00,SPY,0.17493627155851102,multi_horizon_avg,2025-10-30
2004-04-26 16:00:00,EWJ,0.20742609187031621,multi_horizon_avg,2025-10-30
2004-04-26 16:00:00,FEZ,0.27953518193878707,multi_horizon_avg,2025-10-30
2004-04-26 16:00:00,SPY,0.17507074237596706,multi_horizon_avg,2025-10-30
2004-04-27 16:00:00,EWJ,0.20708993398176467,multi_horizon_avg,2025-10-30
2004-04-27 16:00:00,FEZ,0.2797722040016618,multi_horizon_avg,2025-10-30
2004-04-27 16:00:00,SPY,0.1751986536413521,multi_horizon_avg,2025-10-30
2004-04-28 16:00:00,EWJ,0.20676978361171564,multi_horizon_avg,2025-10-30
2004-04-28 16:00:00,FEZ,0.2799979392996378,multi_horizon_avg,2025-10-30
2004-04-28 16:00:00,SPY,0.17532047389409972,multi_horizon_avg,2025-10-30
2004-04-29 16:00:00,EWJ,0.20646452395655254,multi_horizon_avg,2025-10-30
2004-04-29 16:00:00,FEZ,0.28021317528142886,multi_horizon_avg,2025-10-30
2004-04-29 16:00:00,SPY,0.17543662808858002,multi_horizon_avg,2025-10-30
2004-04-30 16:00:00,EWJ,0.20617313974026052,multi_horizon_avg,2025-10-30
2004-04-30 16:00:00,FEZ,0.28041862780950216,multi_horizon_avg,2025-10-30
2004-04-30 16:00:00,SPY,0.17554750254694756,multi_horizon_avg,2025-10-30
2004-05-03 16:00:00,EWJ,0.2080084263748297,multi_horizon_avg,2025-10-30
2004-05-03 16:00:00,FEZ,0.27894526723614443,multi_horizon_avg,2025-10-30
2004-05-03 16:00:00,SPY,0.1749745913233615,multi_horizon_avg,2025-10-30
2004-05-04 16:00:00,EWJ,0.20976391793833066,multi_horizon_avg,2025-10-30
2004-05-04 16:00:00,FEZ,0.2775359658181501,multi_horizon_avg,2025-10-30
2004-05-04 16:00:00,SPY,0.17442658928340957,multi_horizon_avg,2025-10-30
2004-05-05 16:00:00,EWJ,0.211444707733172,multi_horizon_avg,2025-10-30
2004-05-05 16:00:00,FEZ,0.2761866346732619,multi_horizon_avg,2025-10-30
2004-05-05 16:00:00,SPY,0.1739019064792003,multi_horizon_avg,2025-10-30
2004-05-06 16:00:00,EWJ,0.21305546461989497,multi_horizon_avg,2025-10-30
2004-05-06 16:00:00,FEZ,0.27489352565941066,multi_horizon_avg,2025-10-30
2004-05-06 16:00:00,SPY,0.17339908545849977,multi_horizon_avg,2025-10-30
2004-05-07 16:00:00,EWJ,0.214600476327568,multi_horizon_avg,2025-10-30
2004-05-07 16:00:00,FEZ,0.2736531966053085,multi_horizon_avg,2025-10-30
2004-05-07 16:00:00,SPY,0.17291678774476654,multi_horizon_avg,2025-10-30
2004-05-10 16:00:00,EWJ,0.21608368756693408,multi_horizon_avg,2025-10-30
2004-05-10 16:00:00,FEZ,0.27246248071337037,multi_horizon_avg,2025-10-30
2004-05-10 16:00:00,SPY,0.17245378193958272,multi_horizon_avg,2025-10-30
2004-05-11 16:00:00,EWJ,0.2175087336596584,multi_horizon_avg,2025-10-30
2004-05-11 16:00:00,FEZ,0.2713184595622926,multi_horizon_avg,2025-10-30
2004-05-11 16:00:00,SPY,0.1720089332247982,multi_horizon_avg,2025-10-30
2004-05-12 16:00:00,EWJ,0.21887897028727793,multi_horizon_avg,2025-10-30
2004-05-12 16:00:00,FEZ,0.27021843922471783,multi_horizon_avg,2025-10-30
2004-05-12 16:00:00,SPY,0.171581194075967,multi_horizon_avg,2025-10-30
2004-05-13 16:00:00,EWJ,0.2201974998723458,multi_horizon_avg,2025-10-30
2004-05-13 16:00:00,FEZ,0.26915992908856096,multi_horizon_avg,2025-10-30
2004-05-13 16:00:00,SPY,0.17116959602709161,multi_horizon_avg,2025-10-30
2004-05-14 16:00:00,EWJ,0.22146719502833706,multi_horizon_avg,2025-10-30
2004-05-14 16:00:00,FEZ,0.26814062303152103,multi_horizon_avg,2025-10-30
2004-05-14 16:00:00,SPY,0.17077324235039684,multi_horizon_avg,2025-10-30
2004-05-17 16:00:00,EWJ,0.22269071945138313,multi_horizon_avg,2025-10-30
2004-05-17 16:00:00,FEZ,0.26715838264928254,multi_horizon_avg,2025-10-30
2004-05-17 16:00:00,SPY,0.1703913015346728,multi_horizon_avg,2025-10-30
2004-05-18 16:00:00,EWJ,0.2238705465736062,multi_horizon_avg,2025-10-30
2004-05-18 16:00:00,FEZ,0.26621122228069544,multi_horizon_avg,2025-10-30
2004-05-18 16:00:00,SPY,0.17002300146236746,multi_horizon_avg,2025-10-30
2004-05-19 16:00:00,EWJ,0.22500897625294422,multi_horizon_avg,2025-10-30
2004-05-19 16:00:00,FEZ,0.26529729560925175,multi_horizon_avg,2025-10-30
2004-05-19 16:00:00,SPY,0.16966762419961667,multi_horizon_avg,2025-10-30
2004-05-20 16:00:00,EWJ,0.22610814973644303,multi_horizon_avg,2025-10-30
2004-05-20 16:00:00,FEZ,0.2644148836506164,multi_horizon_avg,2025-10-30
2004-05-20 16:00:00,SPY,0.16932450132523663,multi_horizon_avg,2025-10-30
2004-05-21 16:00:00,EWJ,0.22717006310185708,multi_horizon_avg,2025-10-30
2004-05-21 16:00:00,FEZ,0.26356238396176535,multi_horizon_avg,2025-10-30
2004-05-21 16:00:00,SPY,0.16899300973473388,multi_horizon_avg,2025-10-30
2004-05-24 16:00:00,EWJ,0.2281965793550907,multi_horizon_avg,2025-10-30
2004-05-24 16:00:00,FEZ,0.26273830092920936,multi_horizon_avg,2025-10-30
2004-05-24 16:00:00,SPY,0.16867256786391455,multi_horizon_avg,2025-10-30
2004-05-25 16:00:00,EWJ,0.22918943933772648,multi_horizon_avg,2025-10-30
2004-05-25 16:00:00,FEZ,0.2619412370124748,multi_horizon_avg,2025-10-30
2004-05-25 16:00:00,SPY,0.16836263228394174,multi_horizon_avg,2025-10-30
2004-05-26 16:00:00,EWJ,0.23015027157898693,multi_horizon_avg,2025-10-30
2004-05-26 16:00:00,FEZ,0.2611698848349898,multi_horizon_avg,2025-10-30
2004-05-26 16:00:00,SPY,0.16806269462590354,multi_horizon_avg,2025-10-30
2004-05-27 16:00:00,EWJ,0.2310806012094137,multi_horizon_avg,2025-10-30
2004-05-27 16:00:00,FEZ,0.2604230200282186,multi_horizon_avg,2025-10-30
2004-05-27 16:00:00,SPY,0.16777227879827927,multi_horizon_avg,2025-10-30
2004-05-28 16:00:00,EWJ,0.23220993296888048,multi_horizon_avg,2025-10-30
2004-05-28 16:00:00,FEZ,0.2594986552521143,multi_horizon_avg,2025-10-30
2004-05-28 16:00:00,SPY,0.16743215217267146,multi_horizon_avg,2025-10-30
2004-06-01 16:00:00,EWJ,0.23191942576115102,multi_horizon_avg,2025-10-30
2004-06-01 16:00:00,FEZ,0.2568184883453425,multi_horizon_avg,2025-10-30
2004-06-01 16:00:00,SPY,0.16603810318334047,multi_horizon_avg,2025-10-30
2004-06-02 16:00:00,EWJ,0.23162891855342152,multi_horizon_avg,2025-10-30
2004-06-02 16:00:00,FEZ,0.25413832143857074,multi_horizon_avg,2025-10-30
2004-06-02 16:00:00,SPY,0.16464405419400943,multi_horizon_avg,2025-10-30
2004-06-03 16:00:00,EWJ,0.23133841134569202,multi_horizon_avg,2025-10-30
2004-06-03 16:00:00,FEZ,0.2514581545317989,multi_horizon_avg,2025-10-30
2004-06-03 16:00:00,SPY,0.16325000520467844,multi_horizon_avg,2025-10-30
2004-06-04 16:00:00,EWJ,0.2310479041379625,multi_horizon_avg,2025-10-30
2004-06-04 16:00:00,FEZ,0.24877798762502712,multi_horizon_avg,2025-10-30
2004-06-04 16:00:00,SPY,0.16185595621534743,multi_horizon_avg,2025-10-30
2004-06-07 16:00:00,EWJ,0.230757396930233,multi_horizon_avg,2025-10-30
2004-06-07 16:00:00,FEZ,0.2460978207182553,multi_horizon_avg,2025-10-30
2004-06-07 16:00:00,SPY,0.16046190722601641,multi_horizon_avg,2025-10-30
2004-06-08 16:00:00,EWJ,0.2304668897225035,multi_horizon_avg,2025-10-30
2004-06-08 16:00:00,FEZ,0.2434176538114835,multi_horizon_avg,2025-10-30
2004-06-08 16:00:00,SPY,0.15906785823668537,multi_horizon_avg,2025-10-30
2004-06-09 16:00:00,EWJ,0.230176382514774,multi_horizon_avg,2025-10-30
2004-06-09 16:00:00,FEZ,0.2407374869047117,multi_horizon_avg,2025-10-30
2004-06-09 16:00:00,SPY,0.15767380924735436,multi_horizon_avg,2025-10-30
2004-06-10 16:00:00,EWJ,0.22988587530704452,multi_horizon_avg,2025-10-30
2004-06-10 16:00:00,FEZ,0.2380573199979399,multi_horizon_avg,2025-10-30
2004-06-10 16:00:00,SPY,0.15627976025802334,multi_horizon_avg,2025-10-30
2004-06-14 16:00:00,EWJ,0.229595368099315,multi_horizon_avg,2025-10-30
2004-06-14 16:00:00,FEZ,0.2353771530911681,multi_horizon_avg,2025-10-30
2004-06-14 16:00:00,SPY,0.15488571126869233,multi_horizon_avg,2025-10-30
2004-06-15 16:00:00,EWJ,0.2293048608915855,multi_horizon_avg,2025-10-30
2004-06-15 16:00:00,FEZ,0.2326969861843963,multi_horizon_avg,2025-10-30
2004-06-15 16:00:00,SPY,0.15349166227936129,multi_horizon_avg,2025-10-30
2004-06-16 16:00:00,EWJ,0.22901435368385603,multi_horizon_avg,2025-10-30
2004-06-16 16:00:00,FEZ,0.2300168192776245,multi_horizon_avg,2025-10-30
2004-06-16 16:00:00,SPY,0.15209761329003027,multi_horizon_avg,2025-10-30
2004-06-17 16:00:00,EWJ,0.2287238464761265,multi_horizon_avg,2025-10-30
2004-06-17 16:00:00,FEZ,0.22733665237085268,multi_horizon_avg,2025-10-30
2004-06-17 16:00:00,SPY,0.15070356430069928,multi_horizon_avg,2025-10-30
2004-06-18 16:00:00,EWJ,0.228433339268397,multi_horizon_avg,2025-10-30
2004-06-18 16:00:00,FEZ,0.22465648546408087,multi_horizon_avg,2025-10-30
2004-06-18 16:00:00,SPY,0.14930951531136827,multi_horizon_avg,2025-10-30
2004-06-21 16:00:00,EWJ,0.2281428320606675,multi_horizon_avg,2025-10-30
2004-06-21 16:00:00,FEZ,0.22197631855730904,multi_horizon_avg,2025-10-30
2004-06-21 16:00:00,SPY,0.14791546632203725,multi_horizon_avg,2025-10-30
2004-06-22 16:00:00,EWJ,0.22785232485293802,multi_horizon_avg,2025-10-30
2004-06-22 16:00:00,FEZ,0.21929615165053726,multi_horizon_avg,2025-10-30
2004-06-22 16:00:00,SPY,0.14652141733270624,multi_horizon_avg,2025-10-30
2004-06-23 16:00:00,EWJ,0.2275618176452085,multi_horizon_avg,2025-10-30
2004-06-23 16:00:00,FEZ,0.21661598474376545,multi_horizon_avg,2025-10-30
2004-06-23 16:00:00,SPY,0.14512736834337522,multi_horizon_avg,2025-10-30
2004-06-24 16:00:00,EWJ,0.22727131043747897,multi_horizon_avg,2025-10-30
2004-06-24 16:00:00,FEZ,0.21393581783699364,multi_horizon_avg,2025-10-30
2004-06-24 16:00:00,SPY,0.1437333193540442,multi_horizon_avg,2025-10-30
2004-06-25 16:00:00,EWJ,0.2269808032297495,multi_horizon_avg,2025-10-30
2004-06-25 16:00:00,FEZ,0.21125565093022183,multi_horizon_avg,2025-10-30
2004-06-25 16:00:00,SPY,0.14233927036471317,multi_horizon_avg,2025-10-30
2004-06-28 16:00:00,EWJ,0.22669029602202,multi_horizon_avg,2025-10-30
2004-06-28 16:00:00,FEZ,0.20857548402345003,multi_horizon_avg,2025-10-30
2004-06-28 16:00:00,SPY,0.14094522137538218,multi_horizon_avg,2025-10-30
2004-06-29 16:00:00,EWJ,0.22639978881429051,multi_horizon_avg,2025-10-30
2004-06-29 16:00:00,FEZ,0.20589531711667822,multi_horizon_avg,2025-10-30
2004-06-29 16:00:00,SPY,0.13955117238605116,multi_horizon_avg,2025-10-30
2004-06-30 16:00:00,EWJ,0.22610928160656102,multi_horizon_avg,2025-10-30
2004-06-30 16:00:00,FEZ,0.2032151502099064,multi_horizon_avg,2025-10-30
2004-06-30 16:00:00,SPY,0.13815712339672015,multi_horizon_avg,2025-10-30
2004-07-01 16:00:00,EWJ,0.22542245535040112,multi_horizon_avg,2025-10-30
2004-07-01 16:00:00,FEZ,0.20013516223934857,multi_horizon_avg,2025-10-30
2004-07-01 16:00:00,SPY,0.13657246084497623,multi_horizon_avg,2025-10-30
2004-07-02 16:00:00,EWJ,0.2251160976499517,multi_horizon_avg,2025-10-30
2004-07-02 16:00:00,FEZ,0.1967869091320656,multi_horizon_avg,2025-10-30
2004-07-02 16:00:00,SPY,0.1348430263986627,multi_horizon_avg,2025-10-30
2004-07-06 16:00:00,EWJ,0.22480973994950232,multi_horizon_avg,2025-10-30
2004-07-06 16:00:00,FEZ,0.19343865602478263,multi_horizon_avg,2025-10-30
2004-07-06 16:00:00,SPY,0.13311359195234912,multi_horizon_avg,2025-10-30
2004-07-07 16:00:00,EWJ,0.22450338224905286,multi_horizon_avg,2025-10-30
2004-07-07 16:00:00,FEZ,0.19009040291749965,multi_horizon_avg,2025-10-30
2004-07-07 16:00:00,SPY,0.1313841575060356,multi_horizon_avg,2025-10-30
2004-07-08 16:00:00,EWJ,0.2241970245486035,multi_horizon_avg,2025-10-30
2004-07-08 16:00:00,FEZ,0.1867421498102167,multi_horizon_avg,2025-10-30
2004-07-08 16:00:00,SPY,0.12965472305972206,multi_horizon_avg,2025-10-30
2004-07-09 16:00:00,EWJ,0.2238906668481541,multi_horizon_avg,2025-10-30
2004-07-09 16:00:00,FEZ,0.18339389670293374,multi_horizon_avg,2025-10-30
2004-07-09 16:00:00,SPY,0.12792528861340852,multi_horizon_avg,2025-10-30
2004-07-12 16:00:00,EWJ,0.2235843091477047,multi_horizon_avg,2025-10-30
2004-07-12 16:00:00,FEZ,0.18004564359565078,multi_horizon_avg,2025-10-30
2004-07-12 16:00:00,SPY,0.12619585416709497,multi_horizon_avg,2025-10-30
2004-07-13 16:00:00,EWJ,0.2232779514472553,multi_horizon_avg,2025-10-30
2004-07-13 16:00:00,FEZ,0.17669739048836783,multi_horizon_avg,2025-10-30
2004-07-13 16:00:00,SPY,0.12446641972078142,multi_horizon_avg,2025-10-30
2004-07-14 16:00:00,EWJ,0.22297159374680586,multi_horizon_avg,2025-10-30
2004-07-14 16:00:00,FEZ,0.17334913738108484,multi_horizon_avg,2025-10-30
2004-07-14 16:00:00,SPY,0.12273698527446787,multi_horizon_avg,2025-10-30
2004-07-15 16:00:00,EWJ,0.2226652360463565,multi_horizon_avg,2025-10-30
2004-07-15 16:00:00,FEZ,0.17000088427380192,multi_horizon_avg,2025-10-30
2004-07-15 16:00:00,SPY,0.12100755082815433,multi_horizon_avg,2025-10-30
2004-07-16 16:00:00,EWJ,0.22235887834590706,multi_horizon_avg,2025-10-30
2004-07-16 16:00:00,FEZ,0.16665263116651893,multi_horizon_avg,2025-10-30
2004-07-16 16:00:00,SPY,0.11927811638184077,multi_horizon_avg,2025-10-30
2004-07-19 16:00:00,EWJ,0.22205252064545766,multi_horizon_avg,2025-10-30
2004-07-19 16:00:00,FEZ,0.16330437805923598,multi_horizon_avg,2025-10-30
2004-07-19 16:00:00,SPY,0.11754868193552723,multi_horizon_avg,2025-10-30
2004-07-20 16:00:00,EWJ,0.22174616294500823,multi_horizon_avg,2025-10-30
2004-07-20 16:00:00,FEZ,0.15995612495195302,multi_horizon_avg,2025-10-30
2004-07-20 16:00:00,SPY,0.1158192474892137,multi_horizon_avg,2025-10-30
2004-07-21 16:00:00,EWJ,0.22143980524455886,multi_horizon_avg,2025-10-30
2004-07-21 16:00:00,FEZ,0.15660787184467004,multi_horizon_avg,2025-10-30
2004-07-21 16:00:00,SPY,0.11408981304290015,multi_horizon_avg,2025-10-30
2004-07-22 16:00:00,EWJ,0.22113344754410943,multi_horizon_avg,2025-10-30
2004-07-22 16:00:00,FEZ,0.15325961873738708,multi_horizon_avg,2025-10-30
2004-07-22 16:00:00,SPY,0.1123603785965866,multi_horizon_avg,2025-10-30
2004-07-23 16:00:00,EWJ,0.22082708984366003,multi_horizon_avg,2025-10-30
2004-07-23 16:00:00,FEZ,0.14991136563010413,multi_horizon_avg,2025-10-30
2004-07-23 16:00:00,SPY,0.11063094415027307,multi_horizon_avg,2025-10-30
2004-07-26 16:00:00,EWJ,0.22052073214321063,multi_horizon_avg,2025-10-30
2004-07-26 16:00:00,FEZ,0.14656311252282117,multi_horizon_avg,2025-10-30
2004-07-26 16:00:00,SPY,0.10890150970395951,multi_horizon_avg,2025-10-30
2004-07-27 16:00:00,EWJ,0.22021437444276123,multi_horizon_avg,2025-10-30
2004-07-27 16:00:00,FEZ,0.1432148594155382,multi_horizon_avg,2025-10-30
2004-07-27 16:00:00,SPY,0.10717207525764597,multi_horizon_avg,2025-10-30
2004-07-28 16:00:00,EWJ,0.21990801674231186,multi_horizon_avg,2025-10-30
2004-07-28 16:00:00,FEZ,0.13986660630825526,multi_horizon_avg,2025-10-30
2004-07-28 16:00:00,SPY,0.10544264081133241,multi_horizon_avg,2025-10-30
2004-07-29 16:00:00,EWJ,0.2196016590418624,multi_horizon_avg,2025-10-30
2004-07-29 16:00:00,FEZ,0.1365183532009723,multi_horizon_avg,2025-10-30
2004-07-29 16:00:00,SPY,0.10371320636501888,multi_horizon_avg,2025-10-30
2004-07-30 16:00:00,EWJ,0.21929530134141303,multi_horizon_avg,2025-10-30
2004-07-30 16:00:00,FEZ,0.13317010009368932,multi_horizon_avg,2025-10-30
2004-07-30 16:00:00,SPY,0.10198377191870533,multi_horizon_avg,2025-10-30
2004-08-02 16:00:00,EWJ,0.2186421701033645,multi_horizon_avg,2025-10-30
2004-08-02 16:00:00,FEZ,0.1300314294890597,multi_horizon_avg,2025-10-30
2004-08-02 16:00:00,SPY,0.10032743226544624,multi_horizon_avg,2025-10-30
2004-08-03 16:00:00,EWJ,0.2164792385501387,multi_horizon_avg,2025-10-30
2004-08-03 16:00:00,FEZ,0.12808538879725948,multi_horizon_avg,2025-10-30
2004-08-03 16:00:00,SPY,0.09915599113236459,multi_horizon_avg,2025-10-30
2004-08-04 16:00:00,EWJ,0.21431630699691284,multi_horizon_avg,2025-10-30
2004-08-04 16:00:00,FEZ,0.1261393481054592,multi_horizon_avg,2025-10-30
2004-08-04 16:00:00,SPY,0.09798454999928295,multi_horizon_avg,2025-10-30
2004-08-05 16:00:00,EWJ,0.212153375443687,multi_horizon_avg,2025-10-30
2004-08-05 16:00:00,FEZ,0.12419330741365896,multi_horizon_avg,2025-10-30
2004-08-05 16:00:00,SPY,0.0968131088662013,multi_horizon_avg,2025-10-30
2004-08-06 16:00:00,EWJ,0.20999044389046118,multi_horizon_avg,2025-10-30
2004-08-06 16:00:00,FEZ,0.1222472667218587,multi_horizon_avg,2025-10-30
2004-08-06 16:00:00,SPY,0.09564166773311966,multi_horizon_avg,2025-10-30
2004-08-09 16:00:00,EWJ,0.20782751233723534,multi_horizon_avg,2025-10-30
2004-08-09 16:00:00,FEZ,0.12030122603005847,multi_horizon_avg,2025-10-30
2004-08-09 16:00:00,SPY,0.09447022660003801,multi_horizon_avg,2025-10-30
2004-08-10 16:00:00,EWJ,0.20566458078400954,multi_horizon_avg,2025-10-30
2004-08-10 16:00:00,FEZ,0.11835518533825821,multi_horizon_avg,2025-10-30
2004-08-10 16:00:00,SPY,0.09329878546695637,multi_horizon_avg,2025-10-30
2004-08-11 16:00:00,EWJ,0.2035016492307837,multi_horizon_avg,2025-10-30
2004-08-11 16:00:00,FEZ,0.11640914464645798,multi_horizon_avg,2025-10-30
2004-08-11 16:00:00,SPY,0.09212734433387472,multi_horizon_avg,2025-10-30
2004-08-12 16:00:00,EWJ,0.20133871767755787,multi_horizon_avg,2025-10-30
2004-08-12 16:00:00,FEZ,0.11446310395465771,multi_horizon_avg,2025-10-30
2004-08-12 16:00:00,SPY,0.09095590320079308,multi_horizon_avg,2025-10-30
2004-08-13 16:00:00,EWJ,0.19917578612433204,multi_horizon_avg,2025-10-30
2004-08-13 16:00:00,FEZ,0.11251706326285747,multi_horizon_avg,2025-10-30
2004-08-13 16:00:00,SPY,0.08978446206771142,multi_horizon_avg,2025-10-30
2004-08-16 16:00:00,EWJ,0.19701285457110623,multi_horizon_avg,2025-10-30
2004-08-16 16:00:00,FEZ,0.11057102257105722,multi_horizon_avg,2025-10-30
2004-08-16 16:00:00,SPY,0.08861302093462979,multi_horizon_avg,2025-10-30
2004-08-17 16:00:00,EWJ,0.1948499230178804,multi_horizon_avg,2025-10-30
2004-08-17 16:00:00,FEZ,0.10862498187925697,multi_horizon_avg,2025-10-30
2004-08-17 16:00:00,SPY,0.08744157980154814,multi_horizon_avg,2025-10-30
2004-08-18 16:00:00,EWJ,0.19268699146465457,multi_horizon_avg,2025-10-30
2004-08-18 16:00:00,FEZ,0.1066789411874567,multi_horizon_avg,2025-10-30
2004-08-18 16:00:00,SPY,0.0862701386684665,multi_horizon_avg,2025-10-30
2004-08-19 16:00:00,EWJ,0.19052405991142873,multi_horizon_avg,2025-10-30
2004-08-19 16:00:00,FEZ,0.10473290049565646,multi_horizon_avg,2025-10-30
2004-08-19 16:00:00,SPY,0.08509869753538483,multi_horizon_avg,2025-10-30
2004-08-20 16:00:00,EWJ,0.1883611283582029,multi_horizon_avg,2025-10-30
2004-08-20 16:00:00,FEZ,0.10278685980385623,multi_horizon_avg,2025-10-30
2004-08-20 16:00:00,SPY,0.0839272564023032,multi_horizon_avg,2025-10-30
2004-08-23 16:00:00,EWJ,0.1861981968049771,multi_horizon_avg,2025-10-30
2004-08-23 16:00:00,FEZ,0.10084081911205597,multi_horizon_avg,2025-10-30
2004-08-23 16:00:00,SPY,0.08275581526922156,multi_horizon_avg,2025-10-30
2004-08-24 16:00:00,EWJ,0.18403526525175126,multi_horizon_avg,2025-10-30
2004-08-24 16:00:00,FEZ,0.09889477842025572,multi_horizon_avg,2025-10-30
2004-08-24 16:00:00,SPY,0.08158437413613992,multi_horizon_avg,2025-10-30
2004-08-25 16:00:00,EWJ,0.18187233369852543,multi_horizon_avg,2025-10-30
2004-08-25 16:00:00,FEZ,0.09694873772845547,multi_horizon_avg,2025-10-30
2004-08-25 16:00:00,SPY,0.08041293300305825,multi_horizon_avg,2025-10-30
2004-08-26 16:00:00,EWJ,0.17970940214529957,multi_horizon_avg,2025-10-30
2004-08-26 16:00:00,FEZ,0.09500269703665522,multi_horizon_avg,2025-10-30
2004-08-26 16:00:00,SPY,0.0792414918699766,multi_horizon_avg,2025-10-30
2004-08-27 16:00:00,EWJ,0.17754647059207374,multi_horizon_avg,2025-10-30
2004-08-27 16:00:00,FEZ,0.09305665634485497,multi_horizon_avg,2025-10-30
2004-08-27 16:00:00,SPY,0.07807005073689496,multi_horizon_avg,2025-10-30
2004-08-30 16:00:00,EWJ,0.17538353903884793,multi_horizon_avg,2025-10-30
2004-08-30 16:00:00,FEZ,0.09111061565305471,multi_horizon_avg,2025-10-30
2004-08-30 16:00:00,SPY,0.07689860960381333,multi_horizon_avg,2025-10-30
2004-08-31 16:00:00,EWJ,0.1746404464528184,multi_horizon_avg,2025-10-30
2004-08-31 16:00:00,FEZ,0.09092037709192201,multi_horizon_avg,2025-10-30
2004-08-31 16:00:00,SPY,0.0767810908344549,multi_horizon_avg,2025-10-30
2004-09-01 16:00:00,EWJ,0.1727454135427048,multi_horizon_avg,2025-10-30
2004-09-01 16:00:00,FEZ,0.08985319368241565,multi_horizon_avg,2025-10-30
2004-09-01 16:00:00,SPY,0.07601289453625278,multi_horizon_avg,2025-10-30
2004-09-02 16:00:00,EWJ,0.17085038063259123,multi_horizon_avg,2025-10-30
2004-09-02 16:00:00,FEZ,0.08878601027290932,multi_horizon_avg,2025-10-30
2004-09-02 16:00:00,SPY,0.07524469823805069,multi_horizon_avg,2025-10-30
2004-09-03 16:00:00,EWJ,0.1689553477224776,multi_horizon_avg,2025-10-30
2004-09-03 16:00:00,FEZ,0.08771882686340296,multi_horizon_avg,2025-10-30
2004-09-03 16:00:00,SPY,0.07447650193984857,multi_horizon_avg,2025-10-30
2004-09-07 16:00:00,EWJ,0.16706031481236402,multi_horizon_avg,2025-10-30
2004-09-07 16:00:00,FEZ,0.0866516434538966,multi_horizon_avg,2025-10-30
2004-09-07 16:00:00,SPY,0.07370830564164646,multi_horizon_avg,2025-10-30
2004-09-08 16:00:00,EWJ,0.1651652819022504,multi_horizon_avg,2025-10-30
2004-09-08 16:00:00,FEZ,0.08558446004439026,multi_horizon_avg,2025-10-30
2004-09-08 16:00:00,SPY,0.07294010934344436,multi_horizon_avg,2025-10-30
2004-09-09 16:00:00,EWJ,0.1632702489921368,multi_horizon_avg,2025-10-30
2004-09-09 16:00:00,FEZ,0.0845172766348839,multi_horizon_avg,2025-10-30
2004-09-09 16:00:00,SPY,0.07217191304524224,multi_horizon_avg,2025-10-30
2004-09-10 16:00:00,EWJ,0.1613752160820232,multi_horizon_avg,2025-10-30
2004-09-10 16:00:00,FEZ,0.08345009322537755,multi_horizon_avg,2025-10-30
2004-09-10 16:00:00,SPY,0.07140371674704014,multi_horizon_avg,2025-10-30
2004-09-13 16:00:00,EWJ,0.15948018317190962,multi_horizon_avg,2025-10-30
2004-09-13 16:00:00,FEZ,0.0823829098158712,multi_horizon_avg,2025-10-30
2004-09-13 16:00:00,SPY,0.07063552044883803,multi_horizon_avg,2025-10-30
2004-09-14 16:00:00,EWJ,0.157585150261796,multi_horizon_avg,2025-10-30
2004-09-14 16:00:00,FEZ,0.08131572640636484,multi_horizon_avg,2025-10-30
2004-09-14 16:00:00,SPY,0.06986732415063591,multi_horizon_avg,2025-10-30
2004-09-15 16:00:00,EWJ,0.1556901173516824,multi_horizon_avg,2025-10-30
2004-09-15 16:00:00,FEZ,0.08024854299685848,multi_horizon_avg,2025-10-30
2004-09-15 16:00:00,SPY,0.06909912785243383,multi_horizon_avg,2025-10-30
2004-09-16 16:00:00,EWJ,0.1537950844415688,multi_horizon_avg,2025-10-30
2004-09-16 16:00:00,FEZ,0.07918135958735213,multi_horizon_avg,2025-10-30
2004-09-16 16:00:00,SPY,0.0683309315542317,multi_horizon_avg,2025-10-30
2004-09-17 16:00:00,EWJ,0.1519000515314552,multi_horizon_avg,2025-10-30
