date,EWJ,FEZ,SPY
2007-05-10 16:00:00,0.00832468791027157,0.07839851873170492,0.06151679348301226
2007-05-11 16:00:00,0.008466231961523157,0.07772137330847431,0.06235115671586703
2007-05-14 16:00:00,0.008448929841240882,0.07767519582131337,0.0624109703349474
2007-05-15 16:00:00,0.008437444492984449,0.07757437805057768,0.0625376843621901
2007-05-16 16:00:00,0.008465576106736167,0.07794418172565537,0.06207235125684348
2007-05-17 16:00:00,0.008353717431933921,0.07789739365608214,0.062146272028820775
2007-05-18 16:00:00,0.008506802670370657,0.07742094780851204,0.06271828916812387
2007-05-21 16:00:00,0.008532800066595321,0.07727294736704195,0.06289711087586769
2007-05-22 16:00:00,0.008454549877268076,0.07727955965707663,0.06289967916994539
2007-05-23 16:00:00,0.00846315082440561,0.07724496860393208,0.06294103664044186
2007-05-24 16:00:00,0.008563269690414162,0.07724399573050778,0.06292863972914575
2007-05-25 16:00:00,0.008642065442783274,0.07705840178358002,0.06314501671169076
2007-05-29 16:00:00,0.008548854071493103,0.07707704899460738,0.06313480150545966
2007-05-30 16:00:00,0.008604926023876767,0.07745160141008013,0.06266683545308067
2007-05-31 16:00:00,0.008524375212058358,0.07738194800585459,0.06276362154815417
2007-06-01 16:00:00,-0.011796601932959231,0.07366980736021521,0.06658450568528039
2007-06-04 16:00:00,-0.01180028058753465,0.07366477752410938,0.06658934502840677
2007-06-05 16:00:00,-0.01185010556932866,0.07372302684179675,0.0665160782939417
2007-06-06 16:00:00,-0.012084201360696418,0.07329545567047382,0.06694532791471945
2007-06-07 16:00:00,-0.012692367758607334,0.07368051357997672,0.06640813231898242
2007-06-08 16:00:00,-0.012806011353890801,0.07389970860935534,0.0661422745401354
2007-06-11 16:00:00,-0.01280626905348911,0.07391544195149845,0.06612471097049967
2007-06-12 16:00:00,-0.012805393520911519,0.07370018854131109,0.06636474093995376
2007-06-13 16:00:00,-0.013149947060982244,0.07428331894268901,0.06564329096993898
2007-06-14 16:00:00,-0.013265260332635956,0.07398187925031295,0.06595974177620903
2007-06-15 16:00:00,-0.013361980470392977,0.07357509140781487,0.06639380297817996
2007-06-18 16:00:00,-0.013361511814208702,0.07357327042291296,0.0663958617985079
2007-06-19 16:00:00,-0.013370416760104004,0.0735677935624977,0.0664001047400016
2007-06-20 16:00:00,-0.013550742100284131,0.07421294629874003,0.06564123331596972
2007-06-21 16:00:00,-0.013539300117660302,0.07433319980592211,0.06550726829221948
2007-06-22 16:00:00,-0.013449505347782139,0.07473414042481245,0.06506796401757858
2007-06-25 16:00:00,-0.013455390919969253,0.07481873692390034,0.06496937121428849
2007-06-26 16:00:00,-0.013471588646388394,0.07483900800670014,0.06494257930357537
2007-06-27 16:00:00,-0.01357528504982735,0.07525378920286545,0.06443963526666095
2007-06-28 16:00:00,-0.013555253054623795,0.07523616918624,0.06446442831642214
2007-06-29 16:00:00,-0.013431896825361988,0.07521882397772381,0.06451055468996589
2007-07-02 16:00:00,0.014435299211523062,0.06978195689114519,0.0701570133986329
2007-07-03 13:00:00,0.014456569701564746,0.06980235406041738,0.07013236897295473
2007-07-05 16:00:00,0.014451078884590395,0.06974224692589479,0.07019334281648452
2007-07-06 16:00:00,0.014429390749888141,0.06962814281040872,0.07031103581984513
2007-07-09 16:00:00,0.014411619587246835,0.06963237451855722,0.07031040348011701
2007-07-10 16:00:00,0.014810406418302778,0.07001079554456933,0.06985024873205427
2007-07-11 16:00:00,0.014925795835352229,0.06987634056970396,0.06996021431234253
2007-07-12 16:00:00,0.015615504162056575,0.07027458019818206,0.06940859557077694
2007-07-13 16:00:00,0.01561504537386855,0.0702709725772296,0.0694123748235675
2007-07-16 16:00:00,0.015616285791769338,0.07028034767100892,0.0694026357708219
2007-07-17 16:00:00,0.015568575440630802,0.0702533335075055,0.06944068767794279
2007-07-18 16:00:00,0.015568687275060623,0.07014217442928672,0.06955292010439532
2007-07-19 16:00:00,0.01557067447382985,0.07011407670050122,0.06958079594231215
2007-07-20 16:00:00,0.015887791632085018,0.07004774923510046,0.06957593321584399
2007-07-23 16:00:00,0.015899707309154305,0.07003131116982603,0.06958983729320292
2007-07-24 16:00:00,0.016586626669405052,0.07060091551417606,0.06885002310844271
2007-07-25 16:00:00,0.016614888733897194,0.07064617786062875,0.0687968445865044
2007-07-26 16:00:00,0.017192961971663243,0.07010872922302869,0.06920336750683574
2007-07-27 16:00:00,0.017312009877499535,0.07097614881582469,0.06828333654949391
2007-07-30 16:00:00,0.01710490025961686,0.07045876360975559,0.06886819783440468
2007-07-31 16:00:00,0.01723856645889513,0.07107574190594625,0.06819667231470386
2007-08-01 16:00:00,0.023135534717256375,0.07273707576619672,0.0646042852669727
2007-08-02 16:00:00,0.023102447842697965,0.0727534664617137,0.06459724999243237
2007-08-03 16:00:00,0.023383540296764437,0.07438265393582863,0.062609751129634
2007-08-06 16:00:00,0.023052165373161272,0.07531159893218717,0.06161151169428745
2007-08-07 16:00:00,0.023093573218507954,0.0753870143343735,0.061504320026281416
2007-08-08 16:00:00,0.023417440948797,0.07552524790178652,0.061212102984970256
2007-08-09 16:00:00,0.02449167370718103,0.07534996124209144,0.06100737581090641
2007-08-10 16:00:00,0.023935436169281225,0.07541518002655985,0.06114655542933067
2007-08-13 16:00:00,0.023941219963041875,0.07537943408733855,0.06119062781304193
2007-08-14 16:00:00,0.02427513696204813,0.07588182164198179,0.06043309569704155
2007-08-15 16:00:00,0.02430226714654296,0.07522431164374666,0.061237373024566624
2007-08-16 16:00:00,0.024254257128919446,0.07527200485362871,0.06115833011885024
