date,EWJ,FEZ,SPY
2004-03-01 16:00:00,0.04244919465742658,0.060931968139593014,0.06697283875998933
2004-03-02 16:00:00,0.04254342212819227,0.060609782770369484,0.06720499584220702
2004-03-03 16:00:00,0.04262993056302054,0.060424403574760505,0.06731701473495776
2004-03-04 16:00:00,0.04283643484102263,0.06001514435303655,0.06755162691153344
2004-03-05 16:00:00,0.043084707273163436,0.05943416271235789,0.06790646730516017
2004-03-08 16:00:00,0.043338005936739296,0.059778161769948344,0.06744174239173419
2004-03-09 16:00:00,0.043823357280676184,0.05892803411937227,0.0678748860144627
2004-03-10 16:00:00,0.044640651835520434,0.05926669112455114,0.06704231146706459
2004-03-11 16:00:00,0.04517768926267164,0.05987705222260419,0.06613406845202414
2004-03-12 16:00:00,0.045416435829544605,0.060271128070560356,0.06561050584809547
2004-03-15 16:00:00,0.04682226631600113,0.05922407680840268,0.06557578900193187
2004-03-16 16:00:00,0.04621007200775791,0.05958017725578861,0.0656873787207759
2004-03-17 16:00:00,0.0450488134012503,0.05928256767185759,0.0667546371525676
2004-03-18 16:00:00,0.04493442360215012,0.05925800004015394,0.06685347415642398
2004-03-19 16:00:00,0.045137137252111124,0.0590507683045591,0.06690026609308339
2004-03-22 16:00:00,0.04555410610136561,0.05935496375608956,0.06634615056518968
2004-03-23 16:00:00,0.045215551231711504,0.0593644717368318,0.0665688622572098
2004-03-24 16:00:00,0.04483302594835747,0.058858115817851546,0.06727348650609898
2004-03-25 16:00:00,0.04457127900283373,0.05910136987853711,0.06723413691371295
2004-03-26 16:00:00,0.04445712063607967,0.059123845196483435,0.0672899350120902
2004-03-29 16:00:00,0.04506412778850281,0.058945801057580835,0.06704190424161288
2004-03-30 16:00:00,0.044967426642598625,0.05905494683007311,0.06701077373109304
2004-03-31 16:00:00,0.04492207226958184,0.05895655576642734,0.0671277286608642
2004-04-01 16:00:00,0.03998243130354877,0.06237126339890331,0.06716569577605541
2004-04-02 16:00:00,0.04011289504382886,0.06254550725631075,0.06692544488648207
2004-04-05 16:00:00,0.04024572988213866,0.06277711162177145,0.06662818834908825
2004-04-06 16:00:00,0.040306321454850795,0.06261606467814784,0.0667430063377448
2004-04-07 16:00:00,0.040261638913582906,0.06273329511934224,0.06665983884965355
2004-04-08 16:00:00,0.04033736473725226,0.0625093890203205,0.06682419689274324
2004-04-12 16:00:00,0.03979180455191672,0.06265237184063467,0.0670171067209329
2004-04-13 16:00:00,0.03996941302658939,0.06291605816771484,0.06666345060786029
2004-04-14 16:00:00,0.03965122879793435,0.06296931367638774,0.06680303578385156
2004-04-15 16:00:00,0.03931812662942753,0.06303029824517828,0.06694226184912024
2004-04-16 16:00:00,0.03913653557134896,0.06319112120869487,0.06689703867781122
2004-04-19 16:00:00,0.03879335583294325,0.0632122734522749,0.06707670257409402
2004-04-20 16:00:00,0.03939179591629343,0.06403928949018813,0.06593372290475466
2004-04-21 16:00:00,0.03947213915971028,0.06406514853517672,0.0658605114869465
2004-04-22 16:00:00,0.04007982376018357,0.0642290120588132,0.0653317819847389
2004-04-23 16:00:00,0.040078703787847295,0.06410983066352496,0.06544942409968288
2004-04-26 16:00:00,0.04013703733562703,0.06415084305504017,0.06537344697387533
2004-04-27 16:00:00,0.04015832482874213,0.06404334346187202,0.06546570938418014
2004-04-28 16:00:00,0.03991677769037812,0.06401141740949634,0.06564441560440736
2004-04-29 16:00:00,0.040050987629782965,0.06399843264995285,0.06557529266597613
2004-04-30 16:00:00,0.03995943810458292,0.06418092440837203,0.06545267182058224
2004-05-03 16:00:00,0.057167268977988066,0.05844572611727136,0.057584724156874
2004-05-04 16:00:00,0.0570241339206699,0.05820901021056528,0.057965155748120015
2004-05-05 16:00:00,0.056940278758561516,0.0578648476944221,0.05839061616560184
2004-05-06 16:00:00,0.05655430631807617,0.05642991245467928,0.06014378951511489
2004-05-07 16:00:00,0.056160288495135484,0.05626680988693827,0.060663564858078535
2004-05-10 16:00:00,0.05184245965839083,0.058198488155162764,0.06265217756009361
2004-05-11 16:00:00,0.051661292879691165,0.0583156937740871,0.06269282796018755
2004-05-12 16:00:00,0.051465143484109334,0.058292011609036465,0.0628759126274283
2004-05-13 16:00:00,0.05094330311229385,0.058476957089794605,0.06312864134073592
2004-05-14 16:00:00,0.05073043019574225,0.058567068062411354,0.06321646929976238
2004-05-17 16:00:00,0.0503528315703096,0.059212866172627464,0.06291604590622764
2004-05-18 16:00:00,0.04981269877098717,0.05968166671718159,0.06290304999767622
2004-05-19 16:00:00,0.04935676482579458,0.059657070592187444,0.06328462446985028
2004-05-20 16:00:00,0.04928348131485454,0.0596899201460923,0.06331075660929594
2004-05-21 16:00:00,0.04903715612084523,0.05982125737459776,0.06337802841444333
2004-05-24 16:00:00,0.049297209752257154,0.05924984596538441,0.06371217202168031
2004-05-25 16:00:00,0.05005644305298656,0.059472191737466665,0.06290795592629851
2004-05-26 16:00:00,0.05003758491126679,0.05948442254459682,0.0629113946021198
2004-05-27 16:00:00,0.050186057407289035,0.05886232193364012,0.06337654691203048
2004-05-28 16:00:00,0.050159319475285125,0.05879160590176089,0.06346329447222479
2004-06-01 16:00:00,0.06204554243628037,0.04871107254905477,0.061462037672928294
2004-06-02 16:00:00,0.062083298581346154,0.048597325050982264,0.06151393366667908
2004-06-03 16:00:00,0.061426389386221046,0.049123646145253705,0.061754887064654644
2004-06-04 16:00:00,0.06167170439361563,0.04859616475748718,0.061927487015457444
2004-06-07 16:00:00,0.06100865773375805,0.04931142945024599,0.06201876012222897
